# {"t_start": 1757022630.985594, "env_id": "graff-v0"} 
r,obj_lift,obj_grab,l,t
1533.162395,0.81,0.83,200,7.278617
1642.504616,0.85,0.85,200,11.722385
1678.638963,0.855,0.865,200,16.13503
1655.323501,0.845,0.855,200,20.509204
1320.758754,0.58,0.585,200,26.159158
1620.417028,0.875,0.875,200,30.778551
1308.540245,0.82,0.83,200,35.438358
1617.74484,0.86,0.87,200,40.031566
1468.55835,0.88,0.885,200,45.21424
930.014168,0.28,0.285,200,49.709129
1446.044782,0.785,0.785,200,54.417416
1387.214532,0.84,0.86,200,59.187666
1381.837616,0.825,0.85,200,64.61081
1378.836774,0.87,0.87,200,69.149047
1641.934557,0.84,0.845,200,73.847579
1679.187192,0.835,0.84,200,78.593906
1608.488242,0.845,0.85,200,83.838224
1593.696281,0.83,0.845,200,88.371343
1432.013902,0.875,0.875,200,93.113066
1481.379948,0.77,0.775,200,97.802708
1631.255399,0.83,0.83,200,103.100201
1653.998082,0.84,0.845,200,107.617393
1380.432751,0.795,0.8,200,112.247439
1632.92713,0.85,0.855,200,116.902556
1416.419834,0.85,0.87,200,121.848698
1528.597931,0.795,0.795,200,126.570544
1222.571899,0.505,0.51,200,131.245604
1481.785752,0.78,0.785,200,135.728164
1354.448262,0.775,0.785,200,141.219385
1651.062098,0.845,0.85,200,145.934719
1563.876635,0.82,0.825,200,150.687688
1685.521992,0.865,0.865,200,155.498378
1579.049735,0.83,0.84,200,161.077853
1574.112827,0.825,0.825,200,165.682097
1528.352653,0.885,0.885,200,170.475921
1483.096829,0.79,0.8,200,175.309503
1381.871206,0.805,0.82,200,180.693696
1353.840847,0.815,0.83,200,185.368236
1698.084265,0.855,0.875,200,190.094388
1565.606207,0.82,0.835,200,194.786896
1523.858131,0.69,0.69,200,200.168524
1414.80639,0.86,0.87,200,204.997387
1399.631929,0.8,0.815,200,209.787799
1407.710149,0.85,0.865,200,214.313441
1276.83935,0.565,0.565,200,219.646114
1514.995211,0.77,0.78,200,224.365078
1519.308458,0.785,0.795,200,229.042941
1661.891346,0.86,0.86,200,233.86908
1665.954287,0.855,0.855,200,239.094331
1207.91459,0.495,0.495,200,243.828901
1353.309532,0.81,0.85,200,248.62689
1636.236054,0.85,0.85,200,253.328133
1461.939952,0.775,0.79,200,258.685943
1398.809282,0.845,0.86,200,263.40149
1382.495815,0.825,0.845,200,268.220265
1598.163627,0.835,0.845,200,272.972368
1489.190323,0.78,0.79,200,278.277165
1487.198124,0.765,0.765,200,282.936386
1336.556321,0.81,0.835,200,287.633232
1535.16102,0.775,0.775,200,292.3021
1384.841332,0.82,0.845,200,297.689823
1469.924448,0.86,0.86,200,302.318431
1468.588642,0.875,0.875,200,306.83216
1653.336988,0.845,0.855,200,311.500945
1207.327911,0.51,0.515,200,316.743171
1572.520179,0.83,0.835,200,321.376679
1398.435979,0.845,0.865,200,326.102944
1376.99758,0.55,0.555,200,330.747749
1419.700484,0.825,0.84,200,335.957136
1499.303658,0.855,0.87,200,340.634533
1460.407916,0.87,0.87,200,345.294377
1323.933392,0.775,0.78,200,349.965177
1552.19718,0.815,0.835,200,355.305824
1573.48866,0.87,0.87,200,360.009908
1682.636353,0.86,0.88,200,364.695198
1547.625511,0.845,0.865,200,369.449287
1691.590019,0.85,0.865,200,374.743258
1405.344957,0.85,0.86,200,379.487201
1577.781256,0.81,0.81,200,384.024452
1550.896725,0.815,0.83,200,388.667112
1451.952145,0.86,0.875,200,394.272022
1495.836838,0.77,0.785,200,398.933956
1479.583744,0.88,0.88,200,403.643141
1508.313024,0.865,0.865,200,408.350479
1626.26325,0.84,0.845,200,413.642751
1531.860615,0.815,0.815,200,418.30685
1607.264676,0.815,0.83,200,422.925063
1366.319224,0.785,0.79,200,427.523873
1443.245122,0.775,0.775,200,432.803374
1387.675557,0.83,0.845,200,437.430767
1446.687337,0.835,0.86,200,442.088583
1516.004338,0.805,0.805,200,446.736867
1343.173829,0.825,0.845,200,452.136538
1452.562395,0.775,0.78,200,456.894622
1628.707145,0.85,0.85,200,461.580696
1341.297269,0.82,0.855,200,466.28119
1330.68836,0.805,0.81,200,471.59649
1468.243824,0.885,0.885,200,476.297122
1475.680405,0.88,0.88,200,480.968653
1629.648389,0.845,0.845,200,485.611538
1488.478323,0.85,0.865,200,490.918771
1498.192642,0.795,0.795,200,495.482186
1360.796201,0.815,0.82,200,500.076055
1482.059814,0.87,0.88,200,504.783919
1419.956342,0.845,0.86,200,510.447464
871.42732,0.275,0.275,200,515.134527
1394.977369,0.795,0.8,200,519.802298
1668.067107,0.835,0.85,200,524.53916
1349.403832,0.81,0.825,200,530.014022
1500.824641,0.65,0.655,200,534.721597
1669.986209,0.855,0.865,200,539.399684
1653.433979,0.88,0.88,200,544.021392
1507.06401,0.885,0.885,200,549.436268
1368.944284,0.755,0.755,200,554.02547
1370.306192,0.82,0.835,200,558.623475
1611.508401,0.84,0.84,200,563.186804
1530.553497,0.775,0.775,200,568.615336
1382.641229,0.805,0.82,200,573.4038
1471.400959,0.875,0.875,200,577.825336
1514.753117,0.765,0.775,200,582.513272
1648.49833,0.845,0.845,200,587.726183
1531.809829,0.78,0.79,200,592.285394
1594.512054,0.83,0.845,200,596.989968
1468.862262,0.855,0.87,200,601.607104
1573.961611,0.805,0.82,200,606.922151
1426.669805,0.845,0.86,200,611.640835
1677.208794,0.835,0.84,200,616.356225
1507.306767,0.785,0.79,200,621.039072
1553.08782,0.72,0.72,200,626.216751
1670.729965,0.83,0.83,200,630.760882
1484.952498,0.885,0.89,200,635.336999
