# {"t_start": 1757022632.0754786, "env_id": "graff-v0"} 
r,obj_lift,obj_grab,l,t
1711.334089,0.875,0.88,200,6.193448
1668.050395,0.84,0.845,200,10.631565
1160.542456,0.555,0.555,200,15.051771
1566.465439,0.835,0.84,200,19.426208
1531.47794,0.855,0.855,200,25.07222
1608.468308,0.825,0.85,200,29.689085
1543.028486,0.895,0.895,200,34.349111
1634.147992,0.855,0.86,200,38.94307
1361.015067,0.805,0.81,200,44.127859
1379.619131,0.78,0.79,200,48.620027
1346.308288,0.79,0.81,200,53.32795
1371.139084,0.86,0.86,200,58.100061
1345.606733,0.81,0.815,200,63.52067
1355.053545,0.87,0.87,200,68.059724
1420.232215,0.865,0.87,200,72.758235
1697.441792,0.85,0.86,200,77.503603
1546.093086,0.82,0.825,200,82.752385
1691.569595,0.86,0.87,200,87.277419
1591.48787,0.835,0.84,200,92.027147
1623.140372,0.835,0.84,200,96.712325
1675.234527,0.855,0.87,200,102.00952
1329.225592,0.825,0.845,200,106.528944
1682.424649,0.87,0.87,200,111.155454
1360.396647,0.83,0.855,200,115.817647
1553.663919,0.825,0.845,200,120.761739
1409.236476,0.85,0.86,200,125.477664
1345.571066,0.79,0.8,200,130.157736
1676.866141,0.85,0.855,200,134.635801
1348.743754,0.845,0.855,200,140.127929
1479.161862,0.785,0.8,200,144.845515
1380.930394,0.84,0.86,200,149.598343
1403.441504,0.855,0.865,200,154.407269
1352.640859,0.815,0.83,200,159.989383
1335.265465,0.805,0.835,200,164.596392
1338.786918,0.805,0.805,200,169.390428
1368.521543,0.795,0.81,200,174.219754
1359.799957,0.785,0.785,200,179.607753
1558.883101,0.795,0.81,200,184.283966
1366.805925,0.81,0.81,200,189.003114
1541.463123,0.885,0.885,200,193.699756
1680.49947,0.86,0.865,200,199.088473
1341.627948,0.81,0.835,200,203.907908
1564.71746,0.825,0.835,200,208.698785
1463.517705,0.77,0.775,200,213.22381
1438.668404,0.865,0.87,200,218.556368
1651.612124,0.855,0.86,200,223.27837
1391.291999,0.87,0.875,200,227.949532
1532.037435,0.795,0.795,200,232.784283
1344.58909,0.79,0.79,200,238.006138
1576.471157,0.88,0.885,200,242.736149
1556.694982,0.83,0.84,200,247.534352
1373.808613,0.81,0.825,200,252.232643
1400.785668,0.795,0.81,200,257.596429
1402.844539,0.85,0.87,200,262.309031
1679.892651,0.855,0.86,200,267.121066
1385.14953,0.775,0.79,200,271.887459
1130.869213,0.5,0.5,200,277.186842
1642.057674,0.845,0.865,200,281.852287
1606.383898,0.83,0.835,200,286.543108
1326.207315,0.81,0.835,200,291.206838
1529.536919,0.885,0.885,200,296.600345
1650.547424,0.855,0.855,200,301.226174
1629.039344,0.845,0.86,200,305.744015
1374.759282,0.855,0.865,200,310.407423
1546.643139,0.885,0.89,200,315.655741
1334.953049,0.795,0.8,200,320.287803
1514.905247,0.78,0.79,200,325.015767
1319.131049,0.82,0.835,200,329.659965
1618.945048,0.835,0.835,200,334.870292
1531.245225,0.815,0.825,200,339.543995
1366.247185,0.8,0.805,200,344.212915
1611.610137,0.83,0.85,200,348.877853
1398.928426,0.82,0.865,200,354.219727
1359.749572,0.825,0.85,200,358.91855
1540.072331,0.87,0.87,200,363.608986
1370.258217,0.795,0.8,200,368.357384
1355.373748,0.805,0.83,200,373.654096
1641.594848,0.845,0.855,200,378.399686
1530.069287,0.805,0.82,200,382.937854
1384.473414,0.8,0.815,200,387.579884
1353.4774,0.825,0.84,200,393.177228
1373.607945,0.82,0.825,200,397.842274
755.02006,0.065,0.075,200,402.552296
1348.850588,0.805,0.825,200,407.259521
1423.560831,0.75,0.75,200,412.553633
1498.660794,0.78,0.785,200,417.214998
1674.422389,0.86,0.865,200,421.829821
1605.975646,0.83,0.845,200,426.437127
1469.228774,0.765,0.77,200,431.71289
1640.86825,0.85,0.865,200,436.341409
1407.250546,0.835,0.85,200,441.000174
1525.381129,0.805,0.81,200,445.650257
1516.257297,0.88,0.885,200,451.050914
1667.407426,0.845,0.845,200,455.80704
1375.687522,0.865,0.865,200,460.490661
1434.914432,0.855,0.86,200,465.194068
1639.536558,0.84,0.855,200,470.511437
1506.303824,0.855,0.865,200,475.195636
1341.964275,0.83,0.845,200,479.874939
1704.943568,0.87,0.89,200,484.523336
1346.622385,0.84,0.85,200,489.831238
1534.391194,0.81,0.81,200,494.394013
1666.564921,0.87,0.875,200,498.985813
1519.978508,0.75,0.76,200,503.695291
1561.796425,0.815,0.835,200,509.353301
1661.678984,0.87,0.87,200,514.045075
1355.503131,0.83,0.86,200,518.711154
1357.556871,0.785,0.785,200,523.449763
1360.062409,0.805,0.81,200,528.924587
1482.080764,0.85,0.85,200,533.632869
1688.926176,0.85,0.855,200,538.311762
