# {"t_start": 1757022631.368903, "env_id": "graff-v0"} 
r,obj_lift,obj_grab,l,t
1609.46546,0.845,0.865,200,6.898177
1367.164023,0.825,0.84,200,11.341841
1610.971748,0.84,0.85,200,15.758034
1638.377448,0.835,0.835,200,20.128091
1669.190655,0.87,0.875,200,25.77673
1454.741565,0.875,0.875,200,30.395311
1364.427483,0.845,0.845,200,35.055513
1344.86825,0.835,0.835,200,39.651723
1586.733626,0.83,0.84,200,44.834148
1447.108375,0.835,0.86,200,49.328521
1513.988395,0.82,0.82,200,54.032752
1394.204256,0.795,0.805,200,58.806316
1377.111934,0.795,0.8,200,64.227658
1490.808383,0.875,0.875,200,68.765854
1559.935816,0.825,0.835,200,73.464247
1691.486411,0.875,0.88,200,78.213521
1477.301789,0.765,0.78,200,83.459645
1369.314038,0.825,0.855,200,87.982358
1708.893488,0.81,0.825,200,92.732171
1082.756566,0.495,0.495,200,97.421368
1358.684499,0.79,0.825,200,102.716515
1351.015844,0.8,0.805,200,107.230671
1358.120326,0.78,0.785,200,111.861428
1361.003154,0.815,0.82,200,116.523286
1539.545366,0.875,0.875,200,121.466293
1459.568633,0.87,0.87,200,126.183632
1340.896367,0.75,0.76,200,130.865139
1652.466988,0.85,0.85,200,135.341561
1703.744673,0.855,0.86,200,140.83301
1347.227665,0.805,0.815,200,145.547493
1393.924325,0.835,0.86,200,150.309025
1368.148314,0.815,0.835,200,155.111751
1355.384537,0.805,0.825,200,160.694688
1648.531989,0.845,0.86,200,165.304079
1340.123271,0.795,0.815,200,170.098039
1381.859133,0.845,0.86,200,174.922643
1382.995447,0.81,0.81,200,180.307639
1234.877171,0.42,0.42,200,184.98764
1396.380971,0.855,0.87,200,189.709297
1407.255418,0.845,0.86,200,194.403061
1352.158075,0.795,0.81,200,199.794055
1414.727699,0.825,0.86,200,204.61397
704.390191,0.03,0.03,200,209.400044
1345.377689,0.805,0.83,200,213.922934
1410.902031,0.865,0.865,200,219.263906
1349.119566,0.825,0.855,200,223.987106
1491.312696,0.67,0.67,200,228.655498
1375.644176,0.81,0.81,200,233.49126
1658.743205,0.84,0.845,200,238.713741
1468.522528,0.865,0.87,200,243.445869
1505.504494,0.8,0.805,200,248.242838
1480.75119,0.605,0.625,200,252.938849
1381.136217,0.845,0.855,200,258.29804
1720.264522,0.84,0.845,200,263.017566
1634.614308,0.835,0.845,200,267.837769
1445.199774,0.865,0.865,200,272.59351
1501.903204,0.795,0.795,200,277.895195
1677.092512,0.85,0.855,200,282.557143
1555.760096,0.825,0.825,200,287.246808
1353.122255,0.82,0.84,200,291.91476
1318.148718,0.805,0.82,200,297.307177
1457.337607,0.885,0.885,200,301.932075
1644.921089,0.835,0.85,200,306.447526
1563.412976,0.875,0.88,200,311.112579
1538.350469,0.89,0.89,200,316.359417
1349.556405,0.82,0.82,200,320.993463
1362.339373,0.81,0.825,200,325.719337
1342.476637,0.835,0.84,200,330.368332
1530.002856,0.785,0.785,200,335.574232
1666.794866,0.865,0.87,200,340.24085
1372.635688,0.825,0.85,200,344.91898
1419.839693,0.83,0.845,200,349.582654
1474.792144,0.825,0.855,200,354.92458
1511.507733,0.79,0.79,200,359.632131
1705.223836,0.85,0.855,200,364.317161
1455.394348,0.89,0.89,200,369.064535
1483.07525,0.79,0.8,200,374.359855
1439.718527,0.85,0.865,200,379.103975
1609.705441,0.83,0.83,200,383.641284
1347.414722,0.82,0.825,200,388.28923
1450.436327,0.88,0.88,200,393.888248
1362.105774,0.83,0.855,200,398.55053
1646.369437,0.845,0.845,200,403.260846
1406.237802,0.775,0.775,200,407.966772
1365.421576,0.84,0.855,200,413.258352
1395.489041,0.785,0.79,200,417.917897
1654.014539,0.845,0.845,200,422.535815
1555.191747,0.82,0.825,200,427.141709
1523.609938,0.81,0.81,200,432.409865
1377.028476,0.815,0.82,200,437.04627
1399.449347,0.855,0.865,200,441.701688
1469.761458,0.88,0.88,200,446.353664
1671.346976,0.85,0.87,200,451.754299
1535.245513,0.81,0.82,200,456.51484
1361.241107,0.83,0.84,200,461.196122
1429.606753,0.84,0.86,200,465.901309
1424.810826,0.84,0.86,200,471.217496
1349.901411,0.84,0.845,200,475.910645
1356.26111,0.835,0.845,200,480.581156
1597.181657,0.815,0.825,200,485.223659
1370.328974,0.83,0.85,200,490.53772
1514.294676,0.785,0.8,200,495.096848
1336.537091,0.835,0.85,200,499.689327
1539.712053,0.815,0.82,200,504.403262
1363.441177,0.785,0.785,200,510.063707
1572.068744,0.825,0.83,200,514.752299
1339.21364,0.82,0.84,200,519.414318
1641.289176,0.855,0.855,200,524.156226
1506.432341,0.77,0.77,200,529.634168
1351.031563,0.795,0.795,200,534.339781
1364.388644,0.815,0.84,200,539.017492
1237.588328,0.635,0.635,200,543.635776
1498.304253,0.885,0.885,200,549.060228
1455.387061,0.875,0.875,200,553.642318
1361.642865,0.81,0.82,200,558.237421
1352.075771,0.805,0.81,200,562.802613
1351.111186,0.77,0.79,200,568.235823
1374.141799,0.85,0.86,200,573.020529
1462.665036,0.785,0.79,200,577.445239
1636.248313,0.835,0.835,200,582.136737
1500.608747,0.78,0.795,200,587.344684
1403.949661,0.845,0.865,200,591.90216
1689.969904,0.85,0.87,200,596.611414
1412.145825,0.835,0.865,200,601.227216
1391.433732,0.81,0.83,200,606.541674
1522.12529,0.795,0.795,200,611.25384
1711.955591,0.86,0.875,200,615.971255
1555.065949,0.89,0.89,200,620.646056
1321.77891,0.82,0.82,200,625.833524
1387.02786,0.775,0.78,200,630.382103
1633.467668,0.855,0.875,200,634.950695
1544.060502,0.885,0.885,200,639.571089
1404.796193,0.83,0.855,200,644.861154
1569.892873,0.78,0.79,200,649.42954
1464.275297,0.85,0.875,200,653.912965
1439.896402,0.875,0.875,200,658.548243
1535.334789,0.88,0.88,200,663.794084
1458.952867,0.855,0.865,200,668.371389
1374.879004,0.835,0.84,200,672.835032
1668.465074,0.86,0.865,200,677.288803
1402.692434,0.795,0.795,200,682.437496
1444.629556,0.84,0.865,200,686.844974
1566.383617,0.81,0.825,200,691.280979
1150.614924,0.485,0.485,200,695.777566
1397.446218,0.83,0.835,200,700.941169
1563.723621,0.8,0.8,200,705.416294
1728.069123,0.875,0.885,200,709.965602
1528.556725,0.875,0.875,200,714.471595
1640.978404,0.835,0.835,200,719.657553
1677.718813,0.845,0.85,200,724.228035
1790.310409,0.87,0.875,200,728.900838
1409.198307,0.82,0.82,200,733.499171
1382.758548,0.81,0.815,200,738.735917
1677.485007,0.86,0.86,200,743.294218
1728.518194,0.87,0.89,200,747.920225
1377.43974,0.78,0.785,200,752.642649
1753.365975,0.88,0.88,200,757.934712
1674.612321,0.825,0.825,200,762.495781
1397.005197,0.815,0.82,200,767.140094
1396.400068,0.81,0.81,200,771.653119
1522.184471,0.775,0.785,200,776.849652
1428.696075,0.835,0.85,200,781.656476
1570.956284,0.87,0.875,200,786.415355
1418.780511,0.84,0.865,200,791.169508
1415.459328,0.805,0.81,200,796.613802
1583.755905,0.795,0.815,200,801.442103
1405.249137,0.805,0.83,200,806.421316
1571.287085,0.81,0.81,200,811.314137
1391.61823,0.825,0.84,200,816.907694
1449.762624,0.835,0.855,200,821.647655
1624.637401,0.81,0.815,200,826.31435
1492.5969,0.87,0.87,200,831.092536
1348.878263,0.82,0.83,200,836.061612
1489.159692,0.84,0.86,200,840.781588
1439.21033,0.81,0.815,200,845.601045
1393.131337,0.77,0.775,200,850.413087
