# {"t_start": 1757022630.8660445, "env_id": "graff-v0"} 
r,obj_lift,obj_grab,l,t
1343.721515,0.805,0.81,200,7.401923
1351.374095,0.84,0.86,200,11.844623
1639.741267,0.84,0.855,200,16.264723
1584.347357,0.83,0.835,200,20.629269
1345.072403,0.815,0.845,200,26.281816
1693.509502,0.85,0.855,200,30.895196
1547.957441,0.815,0.825,200,35.553641
1423.963422,0.865,0.865,200,40.150612
1193.413489,0.485,0.485,200,45.332025
1594.768037,0.845,0.845,200,49.827712
1540.966866,0.895,0.895,200,54.536973
1397.468134,0.76,0.76,200,59.309098
1496.704199,0.79,0.805,200,64.730232
1452.371995,0.875,0.875,200,69.269649
1390.466046,0.82,0.82,200,73.966895
1665.545425,0.835,0.85,200,78.712646
1385.413606,0.82,0.855,200,83.956973
1209.268652,0.475,0.475,200,88.484756
1346.868961,0.59,0.6,200,93.234446
1507.379598,0.75,0.77,200,97.923881
1454.835422,0.875,0.875,200,103.219441
1469.095576,0.785,0.79,200,107.73222
1693.575354,0.865,0.875,200,112.362798
1467.420773,0.865,0.88,200,117.025995
1668.317447,0.845,0.865,200,121.967295
1365.061949,0.785,0.8,200,126.686414
1341.157092,0.86,0.86,200,131.368611
1612.47458,0.845,0.855,200,135.838418
1458.302489,0.79,0.8,200,141.338661
1431.920136,0.81,0.835,200,146.054521
1411.256038,0.79,0.805,200,150.812242
1425.504872,0.875,0.875,200,155.615593
1389.936665,0.81,0.825,200,161.196359
1552.515545,0.825,0.825,200,165.802685
1349.72293,0.81,0.81,200,170.599127
1628.865712,0.84,0.84,200,175.428032
1495.317949,0.795,0.81,200,180.816279
1445.162937,0.775,0.79,200,185.490574
1368.269202,0.795,0.83,200,190.211725
1473.350794,0.89,0.89,200,194.906303
1363.413689,0.85,0.855,200,200.299405
1518.324894,0.79,0.81,200,205.119467
1389.129934,0.815,0.815,200,209.907268
1385.454864,0.78,0.79,200,214.431163
1454.900183,0.865,0.865,200,219.769637
1548.848733,0.825,0.825,200,224.485879
1386.842862,0.79,0.8,200,229.162554
1385.403217,0.835,0.85,200,233.987291
1350.076991,0.83,0.83,200,239.220538
1510.622357,0.865,0.87,200,243.952497
1390.898141,0.805,0.82,200,248.746164
1002.781242,0.29,0.3,200,253.443949
1335.113888,0.815,0.83,200,258.805712
1387.168878,0.855,0.87,200,263.521199
1483.495533,0.875,0.875,200,268.339751
1523.729649,0.885,0.89,200,273.096205
1350.7421,0.615,0.615,200,278.396644
1521.833266,0.885,0.885,200,283.060772
1114.888017,0.49,0.49,200,287.752972
1386.613702,0.79,0.81,200,292.417063
1363.628096,0.805,0.82,200,297.809112
1314.114408,0.83,0.83,200,302.434098
1537.036311,0.815,0.815,200,306.954412
1382.337126,0.795,0.795,200,311.619461
1600.873541,0.825,0.835,200,316.866549
1323.547509,0.6,0.6,200,321.496145
1347.686452,0.815,0.835,200,326.225466
1512.697959,0.885,0.885,200,330.868742
1416.649964,0.89,0.89,200,336.079257
1456.108832,0.855,0.86,200,340.754083
1428.158975,0.865,0.865,200,345.419529
1329.778205,0.825,0.83,200,350.089979
1640.558682,0.8,0.815,200,355.424678
1556.832877,0.88,0.88,200,360.131274
1640.369967,0.84,0.845,200,364.814729
1428.55373,0.86,0.875,200,369.56513
1543.762988,0.82,0.82,200,374.862476
1457.290102,0.87,0.87,200,379.609379
1585.626257,0.87,0.875,200,384.145774
1458.077791,0.77,0.77,200,388.787499
1642.67354,0.82,0.84,200,394.387944
1360.459221,0.85,0.86,200,399.050967
1394.824464,0.84,0.855,200,403.764691
1672.319142,0.84,0.84,200,408.467087
1385.609975,0.83,0.855,200,413.761132
1699.506509,0.865,0.875,200,418.41717
1514.664077,0.895,0.895,200,423.042114
1716.294791,0.85,0.86,200,427.644861
1580.82637,0.83,0.83,200,432.922404
1637.411103,0.84,0.86,200,437.551982
1505.771163,0.785,0.785,200,442.209106
1472.260747,0.845,0.86,200,446.854276
1392.214879,0.84,0.855,200,452.26664
1464.015998,0.875,0.875,200,457.015161
1502.303064,0.78,0.8,200,461.697836
1514.811782,0.81,0.82,200,466.40392
1459.10374,0.88,0.885,200,471.71536
1014.894066,0.345,0.345,200,476.416058
1337.329986,0.81,0.82,200,481.086107
1532.629689,0.795,0.8,200,485.73398
1556.05701,0.815,0.815,200,491.044819
1673.863872,0.84,0.85,200,495.600477
1576.782301,0.825,0.825,200,500.196156
1565.40292,0.81,0.82,200,504.907075
1388.190457,0.825,0.86,200,510.559451
1480.107059,0.78,0.78,200,515.255552
1383.769136,0.75,0.75,200,519.919458
1591.146841,0.825,0.825,200,524.65857
1395.756707,0.83,0.835,200,530.124767
1387.459642,0.805,0.805,200,534.841807
1534.040453,0.8,0.805,200,539.521784
1619.543969,0.83,0.835,200,544.143246
1483.772038,0.875,0.885,200,549.556239
1687.036068,0.855,0.86,200,554.145005
1253.072345,0.63,0.67,200,558.739325
1696.052788,0.86,0.875,200,563.306117
1517.126515,0.77,0.77,200,568.738451
1388.645611,0.79,0.8,200,573.520494
1377.167038,0.82,0.83,200,577.946695
1680.503347,0.87,0.89,200,582.63754
1581.510057,0.825,0.825,200,587.847448
1508.421754,0.78,0.785,200,592.40533
1094.688826,0.435,0.435,200,597.109458
