# {"t_start": 1757073748.1518228, "env_id": "graff-v0"} 
r,obj_lift,obj_grab,l,t
2713.236761,0.855,0.86,200,756.789544
5503.006295,0.785,0.79,200,761.540584
3062.156616,0.855,0.87,200,766.378577
4348.679314,0.83,0.845,200,771.090814
2624.547707,0.855,0.87,200,775.688129
3530.055862,0.455,0.455,200,780.300328
5735.360057,0.865,0.875,200,784.90157
2858.178055,0.865,0.865,200,789.698508
3130.738467,0.865,0.875,200,794.519773
4726.02768,0.83,0.835,200,799.369017
5728.533097,0.855,0.855,200,806.359282
5092.700886,0.815,0.82,200,811.218228
4884.855877,0.825,0.835,200,816.080361
4788.346565,0.82,0.835,200,820.966629
4054.289944,0.805,0.835,200,825.694485
5653.792318,0.79,0.805,200,830.443512
5636.096021,0.81,0.81,200,835.132613
5609.840226,0.795,0.795,200,839.972969
5740.700171,0.845,0.845,200,844.769588
2643.162307,0.325,0.325,200,849.575999
5745.399015,0.855,0.86,200,856.648287
5703.354547,0.83,0.83,200,861.371384
5730.516118,0.84,0.84,200,866.220262
5073.427611,0.29,0.29,200,870.967546
5468.249925,0.77,0.79,200,875.766225
5733.892215,0.84,0.84,200,880.596896
5739.082665,0.85,0.85,200,885.469472
5719.941551,0.82,0.835,200,890.26848
5621.348683,0.76,0.765,200,895.071565
5672.861766,0.805,0.81,200,899.894526
5437.274703,0.765,0.78,200,906.686057
5123.650421,0.805,0.81,200,911.322238
5648.771417,0.805,0.815,200,916.033833
5752.644852,0.835,0.855,200,920.861839
2630.513147,0.87,0.87,200,925.698909
2775.34303,0.88,0.88,200,930.442791
2929.314315,0.855,0.865,200,935.222411
4167.950679,0.845,0.855,200,940.003909
5650.997938,0.81,0.82,200,944.751591
5643.59694,0.8,0.81,200,949.634167
5649.963188,0.825,0.825,200,956.728752
5718.651711,0.825,0.83,200,961.514566
4245.424053,0.83,0.85,200,966.32632
5753.96548,0.835,0.865,200,971.155158
3627.776589,0.85,0.86,200,976.01054
2813.010934,0.87,0.87,200,980.754356
5617.006882,0.8,0.8,200,985.486027
5490.351815,0.78,0.79,200,990.108131
5615.268183,0.78,0.78,200,994.766286
4471.62139,0.35,0.36,200,999.480407
2552.137239,0.85,0.865,200,1006.487524
3004.464331,0.87,0.87,200,1011.234736
4930.493224,0.815,0.83,200,1016.113751
5694.288325,0.835,0.84,200,1020.784592
2699.641983,0.04,0.04,200,1025.4059
5611.428895,0.77,0.77,200,1030.084682
5608.635377,0.81,0.81,200,1034.80073
5561.923951,0.79,0.79,200,1039.515568
5635.705567,0.82,0.82,200,1044.211082
5673.963552,0.815,0.825,200,1049.098222
5492.061303,0.79,0.795,200,1056.113952
3065.076926,0.85,0.865,200,1060.838272
2685.231085,0.84,0.855,200,1065.556104
5746.276655,0.855,0.86,200,1070.272867
4857.007487,0.51,0.515,200,1075.036885
5744.747493,0.85,0.85,200,1079.842719
4568.78865,0.84,0.85,200,1084.57884
4118.627029,0.825,0.845,200,1089.305702
5425.71007,0.75,0.765,200,1094.112317
3275.625055,0.875,0.875,200,1098.860774
2863.139151,0.04,0.04,200,1105.799594
5632.493896,0.805,0.81,200,1110.56058
5008.696068,0.82,0.82,200,1115.378372
5645.182639,0.815,0.815,200,1120.268643
3737.200834,0.84,0.855,200,1125.187538
5758.800055,0.86,0.875,200,1129.989638
5740.143425,0.855,0.865,200,1134.604578
5748.055136,0.845,0.85,200,1139.306139
3940.397275,0.885,0.885,200,1144.057941
5094.94821,0.8,0.81,200,1148.890682
5612.956747,0.8,0.81,200,1156.079383
5666.400326,0.82,0.82,200,1160.840594
5707.636399,0.825,0.825,200,1165.461129
5766.174859,0.85,0.865,200,1170.233085
3418.990508,0.36,0.375,200,1174.955276
5616.788285,0.81,0.825,200,1179.761446
3789.289037,0.835,0.855,200,1184.537437
2498.834275,0.875,0.875,200,1189.379263
5772.19576,0.86,0.88,200,1194.065222
5660.758679,0.81,0.81,200,1198.967118
5714.527516,0.815,0.835,200,1206.139288
5463.571058,0.825,0.83,200,1210.888377
5597.692317,0.755,0.76,200,1215.627712
5658.792478,0.815,0.82,200,1220.349549
5718.83809,0.865,0.865,200,1225.150844
2496.607879,0.865,0.865,200,1229.799172
5703.390182,0.83,0.83,200,1234.599561
5564.177592,0.805,0.805,200,1239.383152
5623.211247,0.8,0.8,200,1244.164269
5671.279345,0.8,0.805,200,1248.934458
4215.294019,0.82,0.85,200,1255.95644
5483.150626,0.78,0.785,200,1260.832804
5552.840242,0.795,0.81,200,1265.533914
5209.512641,0.8,0.81,200,1270.152657
5499.087446,0.78,0.795,200,1274.979545
5619.720099,0.78,0.805,200,1279.693401
2468.687352,0.865,0.865,200,1284.378881
5630.674297,0.815,0.815,200,1289.136333
5703.659147,0.82,0.83,200,1293.748189
2720.968279,0.865,0.87,200,1298.36795
4809.245327,0.81,0.83,200,1305.403402
4366.306409,0.805,0.84,200,1310.196716
5450.432074,0.775,0.78,200,1314.902408
5332.005506,0.825,0.825,200,1319.787024
5744.999314,0.87,0.87,200,1324.705936
5665.672229,0.79,0.81,200,1329.504604
5756.112197,0.85,0.865,200,1334.293218
5746.299011,0.87,0.87,200,1339.173017
5751.811446,0.85,0.855,200,1344.025195
5643.936716,0.79,0.8,200,1348.76928
4561.142458,0.375,0.375,200,1355.588116
5004.478559,0.81,0.82,200,1360.259622
5534.587504,0.815,0.815,200,1364.920401
5720.937654,0.835,0.84,200,1369.676706
5665.88631,0.81,0.83,200,1374.443599
3510.325025,0.84,0.855,200,1379.113861
5654.543966,0.795,0.795,200,1383.925175
5769.234877,0.86,0.875,200,1388.794718
4838.370805,0.815,0.825,200,1393.657938
4510.351104,0.83,0.85,200,1398.533637
5198.487877,0.625,0.635,200,1405.522172
2495.614763,0.87,0.875,200,1410.371604
5703.966764,0.865,0.87,200,1415.129295
5681.210849,0.815,0.83,200,1419.889238
5537.469314,0.81,0.815,200,1424.621255
5594.864607,0.865,0.885,200,1429.458776
4453.206913,0.835,0.86,200,1434.244218
3828.456723,0.74,0.74,200,1438.961877
4620.498612,0.82,0.845,200,1443.661487
5589.039105,0.795,0.8,200,1448.506154
5728.476921,0.835,0.835,200,1455.494406
5619.152667,0.805,0.81,200,1460.244318
4460.004987,0.835,0.845,200,1465.101358
4301.663984,0.82,0.835,200,1469.850703
5483.929237,0.78,0.785,200,1474.534028
5504.66791,0.775,0.8,200,1479.394157
5755.579334,0.845,0.865,200,1484.229317
4722.810603,0.84,0.84,200,1489.013772
2518.884674,0.84,0.86,200,1493.848969
5760.947453,0.855,0.865,200,1498.670286
5748.709133,0.865,0.875,200,1505.85326
5378.149507,0.735,0.75,200,1510.611759
5618.856342,0.79,0.795,200,1515.391364
5594.385425,0.81,0.815,200,1520.143377
5725.072673,0.87,0.875,200,1524.907633
3981.447084,0.845,0.86,200,1529.622429
5499.85799,0.75,0.75,200,1534.275345
5626.808342,0.815,0.815,200,1539.06265
4897.438545,0.8,0.805,200,1543.836779
4952.520481,0.22,0.25,200,1548.587207
5742.446331,0.845,0.845,200,1555.55137
5629.894732,0.81,0.815,200,1560.345205
5508.329675,0.805,0.825,200,1565.154259
2787.684245,0.505,0.535,200,1569.814871
5654.298495,0.8,0.82,200,1574.475079
4891.30492,0.825,0.845,200,1579.290096
4682.547138,0.81,0.825,200,1584.164752
5636.804194,0.785,0.785,200,1588.783551
5716.256695,0.83,0.83,200,1593.541345
3303.154061,0.885,0.885,200,1598.456288
5371.636213,0.805,0.825,200,1605.281052
5737.96142,0.84,0.845,200,1609.937867
5631.404289,0.805,0.805,200,1614.734285
3440.351909,0.85,0.865,200,1619.531589
3627.492693,0.735,0.745,200,1624.327497
3083.406927,0.69,0.695,200,1629.266629
4920.01561,0.81,0.835,200,1634.040973
4884.568297,0.405,0.415,200,1638.816198
5646.604349,0.83,0.83,200,1643.572704
5469.426717,0.72,0.735,200,1648.250045
5408.590894,0.815,0.825,200,1655.194738
3032.961615,0.875,0.875,200,1659.901126
5415.777091,0.775,0.775,200,1664.517236
5711.694652,0.865,0.885,200,1669.348051
5574.620727,0.805,0.81,200,1674.035038
4319.163457,0.87,0.89,200,1678.929738
4845.922936,0.825,0.835,200,1683.760269
5703.946036,0.83,0.83,200,1688.471453
5671.425065,0.815,0.82,200,1693.290689
4354.877151,0.815,0.835,200,1698.004963
5728.882477,0.835,0.84,200,1705.093299
5667.108748,0.825,0.825,200,1709.963182
5372.111919,0.815,0.825,200,1714.876266
2713.318837,0.855,0.87,200,1719.895778
3688.467548,0.125,0.15,200,1724.730105
3765.298654,0.305,0.315,200,1729.619844
5600.221842,0.81,0.815,200,1734.445755
5264.818047,0.81,0.835,200,1739.227162
4631.726787,0.81,0.82,200,1744.051582
2467.003439,0.875,0.875,200,1748.768459
5736.018326,0.84,0.84,200,1756.141067
4052.1119,0.85,0.865,200,1760.892309
5671.112706,0.785,0.795,200,1765.777057
5488.007652,0.78,0.78,200,1770.530078
5667.928467,0.815,0.815,200,1775.325632
2558.801818,0.84,0.845,200,1780.110222
5754.142766,0.85,0.85,200,1784.883831
4947.820495,0.82,0.82,200,1789.704053
5693.386622,0.855,0.87,200,1794.417827
3918.674306,0.865,0.865,200,1799.220226
5755.962935,0.85,0.855,200,1805.946098
5760.861028,0.855,0.865,200,1810.678191
5643.755736,0.805,0.825,200,1815.445025
4429.407301,0.81,0.83,200,1820.3095
5318.859574,0.81,0.81,200,1825.125409
5301.46208,0.82,0.83,200,1829.940776
5693.379119,0.83,0.83,200,1834.774276
4732.843091,0.81,0.83,200,1839.470615
5758.328955,0.855,0.87,200,1844.221815
2977.448778,0.87,0.87,200,1848.942395
5472.593234,0.78,0.785,200,1855.95233
5600.278054,0.8,0.8,200,1860.797238
2964.203278,0.87,0.87,200,1865.504121
5747.846697,0.88,0.89,200,1870.29318
5755.178665,0.85,0.85,200,1875.059179
3187.579403,0.865,0.865,200,1879.846736
5733.230632,0.84,0.84,200,1884.587777
5752.997227,0.85,0.86,200,1889.374157
4499.947811,0.82,0.845,200,1894.16409
4325.726751,0.815,0.84,200,1898.973482
5663.527511,0.8,0.805,200,1906.026548
5751.458759,0.85,0.855,200,1910.68543
5750.546196,0.86,0.865,200,1915.353511
5483.944905,0.77,0.79,200,1920.050772
4019.970252,0.835,0.86,200,1924.602118
5577.3736,0.84,0.875,200,1929.373521
5715.028027,0.835,0.835,200,1934.057227
4545.240068,0.825,0.84,200,1938.747544
5679.090488,0.82,0.82,200,1943.336284
4647.444089,0.825,0.845,200,1947.858801
5740.473317,0.84,0.85,200,1954.824592
5737.42803,0.84,0.85,200,1959.304551
5570.14317,0.79,0.8,200,1964.010298
5711.643936,0.83,0.84,200,1968.809646
5441.07557,0.77,0.78,200,1973.500539
5577.539707,0.8,0.81,200,1978.23378
3185.390508,0.87,0.87,200,1982.90161
4793.47737,0.835,0.845,200,1987.533543
3121.253367,0.865,0.865,200,1992.380532
5710.874064,0.855,0.865,200,1997.093737
5675.411262,0.81,0.815,200,2004.142964
4356.178931,0.83,0.83,200,2008.838363
5661.165328,0.8,0.805,200,2013.699419
5265.98145,0.575,0.575,200,2018.520594
5727.114346,0.875,0.885,200,2023.421531
4701.471394,0.815,0.82,200,2028.274604
3845.5268,0.815,0.85,200,2033.166162
2889.48291,0.86,0.86,200,2038.031994
5616.420871,0.8,0.82,200,2043.041546
5630.148799,0.855,0.855,200,2047.902172
5753.492799,0.84,0.855,200,2054.912265
5547.09407,0.795,0.8,200,2059.640559
5726.037217,0.845,0.845,200,2064.426045
5213.140511,0.815,0.825,200,2069.248104
5741.9967,0.865,0.875,200,2074.094082
5725.96164,0.845,0.845,200,2078.993574
3803.485514,0.88,0.88,200,2083.859617
5742.479231,0.855,0.865,200,2088.540066
4256.88967,0.83,0.85,200,2093.191466
5712.916045,0.84,0.84,200,2097.901586
5230.876532,0.81,0.825,200,2105.159426
5045.87419,0.82,0.825,200,2109.988668
5547.398865,0.8,0.8,200,2114.791773
4543.654333,0.83,0.845,200,2119.671911
5752.228535,0.85,0.855,200,2124.413416
5576.762888,0.795,0.795,200,2129.267335
5688.169402,0.835,0.835,200,2134.148398
3566.865663,0.865,0.865,200,2138.942859
5746.319907,0.86,0.86,200,2143.745246
5664.911148,0.795,0.795,200,2148.474414
5671.066779,0.865,0.88,200,2155.471531
5652.271386,0.8,0.8,200,2160.266922
2593.832514,0.875,0.885,200,2164.938781
4433.798995,0.825,0.845,200,2169.674659
5402.082255,0.715,0.72,200,2174.47849
5750.101629,0.85,0.85,200,2179.294399
5629.113326,0.825,0.825,200,2184.094404
5739.272536,0.835,0.85,200,2189.042084
5427.868321,0.77,0.78,200,2193.946821
5111.000221,0.81,0.82,200,2198.794624
5746.838077,0.855,0.855,200,2205.980856
5462.904836,0.775,0.775,200,2210.640651
5456.584171,0.81,0.815,200,2215.479065
4474.858269,0.875,0.88,200,2220.256459
5761.57161,0.86,0.87,200,2225.003828
5589.812072,0.81,0.815,200,2229.75194
5538.260278,0.815,0.825,200,2234.556118
5619.026099,0.81,0.815,200,2239.304568
3457.9492,0.855,0.855,200,2244.145183
4997.104987,0.87,0.885,200,2249.061603
5707.052385,0.85,0.87,200,2256.02112
5592.97759,0.795,0.81,200,2260.741893
5584.136852,0.82,0.825,200,2265.539871
5748.811894,0.85,0.87,200,2270.331907
3383.261498,0.865,0.865,200,2275.021825
5612.032824,0.81,0.815,200,2279.830112
5468.903815,0.78,0.78,200,2284.610493
4928.250588,0.66,0.67,200,2289.278716
2543.672497,0.89,0.89,200,2294.016905
4186.867199,0.84,0.855,200,2298.724689
5078.501923,0.835,0.835,200,2305.753275
5662.402106,0.79,0.795,200,2310.621856
5735.427934,0.835,0.84,200,2315.47923
3889.059532,0.875,0.875,200,2320.270798
3112.054816,0.835,0.86,200,2325.185127
5648.244553,0.8,0.81,200,2330.088388
4809.174153,0.815,0.83,200,2334.835096
5779.804421,0.865,0.875,200,2339.53533
5642.397809,0.82,0.83,200,2344.30311
4323.598501,0.815,0.83,200,2349.029909
5576.683004,0.795,0.805,200,2356.432784
5697.019574,0.83,0.83,200,2361.386248
5390.001389,0.815,0.83,200,2366.15593
5741.795517,0.845,0.845,200,2370.841188
5536.116354,0.785,0.795,200,2375.580908
5731.518556,0.825,0.835,200,2380.36897
4358.213009,0.83,0.845,200,2385.201082
3803.69939,0.85,0.865,200,2389.871203
5617.452579,0.795,0.795,200,2394.653238
5742.368726,0.835,0.84,200,2399.32979
5745.99463,0.86,0.87,200,2406.54292
5525.659683,0.775,0.805,200,2411.342373
3006.13933,0.87,0.89,200,2416.1048
2873.934091,0.12,0.13,200,2420.966825
5491.26092,0.78,0.795,200,2425.733257
5557.011551,0.8,0.805,200,2430.649417
5599.112668,0.805,0.805,200,2435.418897
4208.333658,0.245,0.25,200,2440.207019
3833.379202,0.84,0.86,200,2444.847527
4653.712571,0.83,0.845,200,2449.651075
5682.111621,0.805,0.805,200,2456.410486
5759.464466,0.85,0.86,200,2461.161452
5747.399164,0.85,0.855,200,2465.914303
5646.422182,0.81,0.81,200,2470.612372
4407.096583,0.83,0.845,200,2475.315761
5619.691561,0.805,0.805,200,2479.982831
5165.31014,0.805,0.805,200,2484.725094
5620.212234,0.805,0.805,200,2489.50463
4215.196328,0.83,0.85,200,2494.335315
4184.540311,0.835,0.855,200,2499.156294
5040.513211,0.695,0.7,200,2506.243158
5617.533817,0.805,0.81,200,2510.815189
5064.009167,0.815,0.825,200,2515.418543
4075.017509,0.86,0.87,200,2520.007726
5633.150685,0.805,0.825,200,2524.662009
2773.11851,0.89,0.89,200,2529.473055
5642.213265,0.805,0.805,200,2534.186735
5643.986005,0.815,0.815,200,2538.832581
5760.063673,0.845,0.86,200,2543.716
5490.638724,0.78,0.78,200,2548.59338
5682.043822,0.82,0.83,200,2555.801465
5619.917857,0.8,0.815,200,2560.644926
5448.094342,0.775,0.785,200,2565.392163
5674.603592,0.83,0.83,200,2570.172252
5734.896063,0.845,0.85,200,2574.937319
2884.534588,0.595,0.605,200,2579.705562
5665.280628,0.805,0.825,200,2584.585994
5669.988394,0.86,0.86,200,2589.488639
5608.734362,0.805,0.815,200,2594.390393
5746.621608,0.85,0.85,200,2599.310953
3043.465099,0.84,0.86,200,2606.463834
4099.46573,0.855,0.87,200,2611.506801
4467.304309,0.74,0.78,200,2616.460534
2693.727609,0.55,0.55,200,2621.272602
5613.552161,0.8,0.82,200,2626.111289
4375.62703,0.825,0.83,200,2630.955896
4423.675295,0.84,0.845,200,2635.714653
4160.442367,0.85,0.86,200,2640.594714
5736.543628,0.86,0.875,200,2645.29942
5614.25873,0.81,0.81,200,2650.174412
5634.954107,0.79,0.795,200,2657.243439
5723.863638,0.845,0.845,200,2662.153556
5751.994528,0.87,0.875,200,2666.935428
5503.197613,0.785,0.795,200,2671.843385
2564.699041,0.85,0.86,200,2676.515206
5747.227652,0.855,0.875,200,2681.375396
5165.948289,0.83,0.83,200,2686.301434
5746.94163,0.85,0.865,200,2691.154305
5557.957633,0.79,0.8,200,2695.987959
5761.820152,0.87,0.87,200,2700.738034
5200.373138,0.81,0.825,200,2707.923229
5660.2619,0.785,0.785,200,2712.680403
5603.863328,0.815,0.815,200,2717.481902
5697.580897,0.835,0.84,200,2722.187013
5729.493817,0.85,0.85,200,2726.964598
5480.864286,0.78,0.79,200,2731.770329
4859.277812,0.825,0.85,200,2736.523621
5754.753627,0.855,0.865,200,2741.282037
5607.389983,0.785,0.79,200,2746.054068
5624.452754,0.805,0.805,200,2750.823091
5756.854906,0.86,0.86,200,2757.729078
5750.852317,0.84,0.845,200,2762.505401
5621.458617,0.825,0.84,200,2767.432444
5203.780033,0.775,0.775,200,2772.305957
3319.772044,0.865,0.865,200,2777.047672
4189.892435,0.455,0.47,200,2781.817902
5274.810321,0.83,0.83,200,2786.597605
5747.085207,0.865,0.865,200,2791.298747
4739.964597,0.845,0.845,200,2796.139861
4884.302954,0.82,0.84,200,2800.866594
5679.064288,0.815,0.825,200,2807.842948
5748.650392,0.86,0.865,200,2812.626609
5217.004896,0.61,0.615,200,2817.33482
5747.932076,0.86,0.865,200,2822.229719
5634.807583,0.82,0.82,200,2826.977813
5757.9636,0.855,0.855,200,2831.724823
4082.51024,0.87,0.87,200,2836.699577
2763.422115,0.88,0.88,200,2841.501618
4182.536789,0.825,0.855,200,2846.486313
5662.366737,0.8,0.8,200,2851.293262
5734.357056,0.85,0.85,200,2858.351364
5735.029107,0.85,0.865,200,2863.358844
5616.659387,0.82,0.825,200,2868.279594
5647.423218,0.78,0.78,200,2873.099825
5606.517134,0.81,0.81,200,2877.938765
5711.79379,0.825,0.835,200,2882.721041
5680.272891,0.8,0.805,200,2887.479289
4168.699802,0.82,0.845,200,2892.367699
5496.914914,0.825,0.84,200,2897.16402
4519.45353,0.85,0.87,200,2901.924905
5290.403365,0.835,0.835,200,2909.203676
5667.875149,0.825,0.825,200,2914.004404
