# {"t_start": 1757073747.340998, "env_id": "graff-v0"} 
r,obj_lift,obj_grab,l,t
2936.483288,0.88,0.88,200,8.76628
5751.113952,0.84,0.85,200,13.382114
5085.574129,0.815,0.845,200,18.072223
5735.42239,0.815,0.845,200,22.750813
5431.734892,0.765,0.785,200,27.41214
2636.957734,0.875,0.875,200,32.098439
5335.547097,0.815,0.83,200,36.856309
4954.770278,0.845,0.855,200,41.599308
2663.834509,0.875,0.885,200,46.440435
3657.978136,0.205,0.215,200,51.261497
5662.60313,0.79,0.805,200,58.466364
5673.03988,0.855,0.855,200,63.289599
5632.151835,0.8,0.8,200,68.061932
5748.42745,0.84,0.85,200,72.758207
2601.428012,0.88,0.88,200,77.357002
4642.159405,0.325,0.325,200,82.175879
5609.028419,0.805,0.81,200,86.961657
4337.696919,0.875,0.875,200,91.72773
4409.402062,0.845,0.86,200,96.559773
3170.856551,0.86,0.87,200,101.276187
5746.067115,0.83,0.85,200,108.292561
5698.744307,0.87,0.875,200,113.201258
4069.146413,0.845,0.855,200,117.924718
5059.122141,0.82,0.845,200,122.725381
4330.260291,0.82,0.84,200,127.495927
3866.754661,0.84,0.855,200,132.334589
4692.798567,0.54,0.545,200,137.122233
2968.273731,0.695,0.705,200,141.719473
3090.205525,0.88,0.88,200,146.434943
4355.745681,0.44,0.455,200,150.974241
2813.351317,0.875,0.875,200,158.225266
5738.757122,0.845,0.845,200,162.911788
3558.437928,0.86,0.865,200,167.643711
5261.568346,0.39,0.4,200,172.33169
3156.792935,0.885,0.885,200,176.947255
5040.320056,0.815,0.835,200,181.678163
2714.612104,0.87,0.87,200,186.337382
5734.484502,0.835,0.84,200,190.975372
2799.357289,0.845,0.87,200,195.820053
5538.527499,0.785,0.795,200,200.657279
5663.269021,0.795,0.815,200,207.446749
4842.98095,0.565,0.565,200,212.214567
4937.236924,0.45,0.475,200,216.78562
5683.41206,0.85,0.86,200,221.48419
5746.879278,0.845,0.85,200,226.330367
5602.207505,0.765,0.765,200,231.079436
4510.386289,0.41,0.435,200,235.887562
4517.954195,0.83,0.84,200,240.598512
5750.955004,0.865,0.87,200,245.403645
5081.086741,0.535,0.535,200,250.186775
3017.826938,0.14,0.14,200,257.231931
5212.041612,0.82,0.83,200,262.005314
5628.095934,0.805,0.815,200,266.769656
2712.384289,0.885,0.885,200,271.533078
2801.567606,0.89,0.89,200,276.270358
5550.130225,0.795,0.8,200,280.911127
5743.209247,0.845,0.845,200,285.470952
4228.162931,0.81,0.845,200,290.156761
4591.471999,0.88,0.88,200,294.992525
5368.237087,0.71,0.71,200,299.901027
3884.306104,0.88,0.88,200,307.278435
3010.858999,0.86,0.87,200,312.066236
5420.236454,0.745,0.76,200,316.877934
4468.123652,0.815,0.855,200,321.724642
5752.538385,0.845,0.855,200,326.55792
5752.469028,0.845,0.855,200,331.413871
5716.650505,0.82,0.835,200,336.21111
5658.062373,0.805,0.805,200,341.083182
5660.557162,0.81,0.82,200,345.979502
5691.251638,0.81,0.825,200,350.778768
2805.829132,0.865,0.865,200,358.015273
5633.28189,0.815,0.815,200,362.815534
5668.882041,0.805,0.82,200,367.635449
