# {"t_start": 1757073747.7991874, "env_id": "graff-v0"} 
r,obj_lift,obj_grab,l,t
2782.360389,0.87,0.87,200,8.303936
3653.093333,0.565,0.565,200,12.924137
2559.554224,0.87,0.87,200,17.615448
3065.062122,0.87,0.87,200,22.28958
5736.052811,0.825,0.835,200,26.956118
5728.050449,0.85,0.865,200,31.63598
4050.173988,0.885,0.885,200,36.398315
5714.634769,0.865,0.87,200,41.144229
2803.555453,0.885,0.885,200,45.9787
5538.107597,0.82,0.84,200,50.801867
3097.326378,0.885,0.885,200,58.001687
5662.296476,0.78,0.795,200,62.832747
5526.476732,0.8,0.8,200,67.602545
5743.291405,0.845,0.85,200,72.299917
5752.467194,0.845,0.85,200,76.902457
5751.50838,0.86,0.87,200,81.718423
5738.610447,0.845,0.845,200,86.500821
5478.424519,0.79,0.8,200,91.268224
3970.44253,0.875,0.875,200,96.099962
2726.246033,0.875,0.875,200,100.81583
3859.391276,0.865,0.865,200,107.836153
5310.083198,0.82,0.83,200,112.743928
5562.92212,0.795,0.795,200,117.471467
5567.087616,0.79,0.795,200,122.264609
2532.866142,0.885,0.885,200,127.03739
5487.379985,0.785,0.785,200,131.879772
5395.850348,0.74,0.745,200,136.662412
5129.780914,0.82,0.83,200,141.261341
5453.63961,0.615,0.615,200,145.976095
3038.904334,0.895,0.895,200,150.518025
5650.287219,0.78,0.79,200,157.763722
5702.879895,0.82,0.83,200,162.445281
2831.731592,0.87,0.87,200,167.181252
5740.818286,0.85,0.85,200,171.878802
4964.376421,0.835,0.845,200,176.494719
5519.517468,0.81,0.815,200,181.222243
5639.176142,0.805,0.82,200,185.875908
5002.177821,0.83,0.845,200,190.5207
5749.923018,0.845,0.87,200,195.361032
5129.75459,0.825,0.835,200,200.202634
4386.430357,0.205,0.22,200,206.988201
5727.923934,0.86,0.87,200,211.754791
5430.515982,0.815,0.815,200,216.330353
5642.676449,0.805,0.82,200,221.025429
4778.194406,0.37,0.375,200,225.868364
5007.327294,0.495,0.5,200,230.61614
5747.906746,0.835,0.85,200,235.427872
5649.030467,0.8,0.81,200,240.152877
5683.413809,0.8,0.805,200,244.946102
5592.634882,0.805,0.815,200,249.734465
4542.395302,0.88,0.89,200,256.773284
4679.186054,0.835,0.85,200,261.548595
3240.523509,0.24,0.24,200,266.310401
4039.597597,0.835,0.86,200,271.072915
5722.758221,0.84,0.84,200,275.812045
5705.612476,0.815,0.825,200,280.453943
5572.536506,0.78,0.79,200,285.002545
5735.860425,0.825,0.845,200,289.700119
5660.50579,0.815,0.83,200,294.532862
4471.20871,0.83,0.85,200,299.43548
