# {"t_start": 1757073747.1212053, "env_id": "graff-v0"} 
r,obj_lift,obj_grab,l,t
2616.414689,0.895,0.895,200,8.986677
5582.037938,0.795,0.81,200,13.602943
5745.30595,0.845,0.85,200,18.291942
5750.727987,0.85,0.85,200,22.964852
4531.931832,0.855,0.855,200,27.633183
5519.217606,0.785,0.785,200,32.316829
2854.265633,0.885,0.885,200,37.080668
5402.330518,0.87,0.875,200,41.821748
5670.490292,0.81,0.81,200,46.656305
5631.567869,0.805,0.815,200,51.478475
4371.633795,0.835,0.845,200,58.681535
5745.074787,0.845,0.85,200,63.505832
5153.602382,0.565,0.57,200,68.281647
5755.695818,0.85,0.865,200,72.980483
5646.763935,0.78,0.78,200,77.575773
5642.456607,0.805,0.81,200,82.395511
5082.289115,0.82,0.845,200,87.181954
5664.302453,0.795,0.805,200,91.94803
4555.495471,0.87,0.87,200,96.779531
5719.941229,0.83,0.84,200,101.495044
5753.667042,0.845,0.865,200,108.512254
5108.34872,0.555,0.565,200,113.420713
5611.880164,0.835,0.865,200,118.147833
4257.157496,0.865,0.865,200,122.945409
3016.918168,0.89,0.89,200,127.705412
2858.248921,0.895,0.895,200,132.561895
5364.664187,0.715,0.725,200,137.338792
5742.963228,0.87,0.87,200,141.939245
4274.162839,0.835,0.85,200,146.651268
3578.080228,0.85,0.86,200,151.194534
4692.988369,0.855,0.86,200,158.442517
3168.671306,0.885,0.885,200,163.128195
3395.859728,0.87,0.87,200,167.863279
5676.711364,0.81,0.82,200,172.559273
4536.483709,0.845,0.845,200,177.172376
4866.727581,0.835,0.845,200,181.900828
3111.34622,0.885,0.885,200,186.557066
4429.677652,0.85,0.865,200,191.196188
5738.08281,0.855,0.86,200,196.036211
5595.490269,0.785,0.8,200,200.884804
3326.823941,0.37,0.375,200,207.669999
5668.979694,0.815,0.82,200,212.433828
5371.252806,0.805,0.82,200,217.008674
2461.971101,0.86,0.865,200,221.703797
4376.739986,0.845,0.855,200,226.549785
5755.89021,0.855,0.86,200,231.299245
5499.077663,0.77,0.79,200,236.11082
5635.309407,0.77,0.77,200,240.824141
5747.12016,0.85,0.85,200,245.623737
4984.122231,0.515,0.545,200,250.410451
5505.96694,0.77,0.78,200,257.450581
4794.107813,0.83,0.84,200,262.227224
5315.113438,0.8,0.815,200,266.989193
4707.20105,0.835,0.835,200,271.75281
5612.546638,0.805,0.82,200,276.493365
5735.952821,0.85,0.86,200,281.130088
4091.701343,0.87,0.87,200,285.689597
2699.567741,0.86,0.87,200,290.377807
5740.283027,0.835,0.84,200,295.208879
5734.340471,0.855,0.88,200,300.123601
4059.563578,0.845,0.86,200,307.497083
5546.850007,0.79,0.79,200,312.288752
5686.362257,0.81,0.83,200,317.090209
4309.617165,0.845,0.855,200,321.948749
5675.95904,0.815,0.82,200,326.782163
4157.384935,0.835,0.865,200,331.630452
3600.805827,0.865,0.875,200,336.421975
3607.26012,0.87,0.87,200,341.302835
5201.939326,0.525,0.525,200,346.202598
2878.33375,0.85,0.85,200,350.995936
5751.755245,0.85,0.855,200,358.235387
5696.848171,0.855,0.87,200,363.033285
3535.734026,0.535,0.54,200,367.858225
5768.330334,0.865,0.875,200,372.66793
3056.467665,0.555,0.555,200,377.389178
5523.103367,0.765,0.775,200,382.196109
5667.057763,0.785,0.8,200,387.047665
3355.663864,0.875,0.875,200,391.708412
5467.511281,0.77,0.785,200,396.283541
5500.432254,0.785,0.785,200,401.028043
4471.682493,0.855,0.865,200,408.163086
5094.524218,0.66,0.675,200,413.046619
5436.338727,0.765,0.77,200,417.854487
5721.078404,0.835,0.835,200,422.707665
4186.737998,0.605,0.635,200,427.549826
5632.767608,0.8,0.815,200,432.378135
5741.013242,0.835,0.84,200,437.287778
4895.356409,0.82,0.845,200,442.110859
4543.590461,0.815,0.84,200,447.0326
2865.872321,0.695,0.695,200,451.799444
5729.281717,0.83,0.835,200,458.773677
5659.236248,0.805,0.81,200,463.664132
5754.336054,0.86,0.865,200,468.494153
3079.5427,0.855,0.865,200,473.324169
5610.033216,0.785,0.81,200,478.098705
5545.828685,0.84,0.855,200,482.950758
3102.680818,0.845,0.855,200,487.823117
5649.681547,0.8,0.81,200,492.664624
5280.856593,0.82,0.825,200,497.321311
5404.177209,0.695,0.7,200,502.073538
5740.047453,0.855,0.86,200,509.179598
5746.857048,0.835,0.85,200,514.047106
3901.385219,0.835,0.85,200,518.955266
4903.466291,0.805,0.815,200,523.73809
5561.870211,0.755,0.755,200,528.442012
5645.421941,0.79,0.795,200,533.229664
3897.806196,0.495,0.5,200,537.881891
3140.744932,0.88,0.88,200,542.614215
3130.1204,0.875,0.875,200,547.431566
3082.233092,0.865,0.865,200,552.29147
5677.867713,0.82,0.825,200,559.261947
5734.895558,0.86,0.87,200,564.038575
5739.939636,0.85,0.87,200,568.940872
5624.554435,0.78,0.785,200,573.703169
5734.327408,0.865,0.88,200,578.561807
4900.907901,0.48,0.51,200,583.137774
5189.479167,0.82,0.83,200,587.752578
4905.292372,0.81,0.84,200,592.554489
5623.548837,0.795,0.795,200,597.309782
5351.31925,0.81,0.82,200,602.013893
5646.562878,0.805,0.82,200,608.943181
5624.95567,0.8,0.81,200,613.75933
5564.857008,0.795,0.805,200,618.537284
5522.03916,0.78,0.785,200,623.204129
5670.623071,0.805,0.815,200,627.874675
5747.230962,0.845,0.85,200,632.743999
5288.230138,0.415,0.415,200,637.496202
4779.121936,0.49,0.49,200,642.130414
4928.803398,0.84,0.855,200,646.895591
5736.753526,0.835,0.84,200,651.725749
5600.354374,0.805,0.815,200,658.799264
5733.182945,0.84,0.84,200,663.631814
5746.359815,0.845,0.865,200,668.313505
4948.216647,0.84,0.845,200,673.116526
2910.911142,0.89,0.89,200,677.777899
5530.70759,0.79,0.8,200,682.549095
4191.104427,0.83,0.855,200,687.178922
4710.414496,0.84,0.845,200,691.866298
5623.625977,0.81,0.82,200,696.610257
4671.588651,0.86,0.865,200,701.317658
5661.451724,0.775,0.795,200,708.077667
5624.198138,0.815,0.82,200,712.839693
3780.216515,0.85,0.85,200,717.528153
5047.316797,0.83,0.83,200,722.341632
5753.269987,0.84,0.86,200,727.069245
4926.917436,0.805,0.825,200,731.905588
5746.057487,0.855,0.87,200,736.570164
4839.074666,0.49,0.49,200,741.33453
5733.08209,0.85,0.87,200,746.076282
5734.587732,0.835,0.835,200,750.864615
5563.691219,0.795,0.805,200,757.820035
5486.653534,0.785,0.79,200,762.570763
5527.088731,0.795,0.805,200,767.407347
4697.540744,0.815,0.825,200,772.122003
5446.311172,0.82,0.82,200,776.717795
5570.690073,0.795,0.795,200,781.330327
5529.896621,0.82,0.825,200,785.933515
3159.165074,0.835,0.85,200,790.732681
2951.944948,0.85,0.865,200,795.551789
4651.804379,0.875,0.875,200,800.397593
5739.56965,0.84,0.84,200,807.384978
4556.844891,0.835,0.845,200,812.247168
3412.629639,0.85,0.855,200,817.111249
4470.296877,0.74,0.74,200,821.997233
5742.675361,0.835,0.845,200,826.726058
4257.967041,0.83,0.845,200,831.471758
