# {"t_start": 1757028363.865705, "env_id": "graff-v0"} 
r,obj_lift,obj_grab,l,t
3783.716096,0.89,0.9,200,1114.779964
3334.77871,0.81,0.82,200,1119.312372
3721.584037,0.84,0.86,200,1124.535599
3775.480634,0.88,0.88,200,1129.102916
2607.426195,0.85,0.88,200,1133.597889
3837.776892,0.82,0.82,200,1138.260297
3446.12494,0.835,0.835,200,1143.505946
4100.375244,0.825,0.835,200,1147.993448
3969.048124,0.785,0.785,200,1152.556838
4094.831221,0.81,0.825,200,1157.159136
2209.178602,0.41,0.415,200,1162.323512
3677.325645,0.87,0.87,200,1166.764143
3189.597839,0.825,0.84,200,1171.180649
3160.82228,0.795,0.805,200,1175.693522
4059.631721,0.815,0.815,200,1180.90291
4017.859374,0.795,0.81,200,1185.53826
4093.253538,0.85,0.855,200,1190.04609
3079.173343,0.79,0.795,200,1194.627837
3392.560933,0.81,0.815,200,1199.966495
4126.524328,0.805,0.815,200,1204.626961
3158.143369,0.785,0.795,200,1209.215632
3838.60559,0.795,0.81,200,1213.780052
3910.064836,0.855,0.865,200,1218.991423
2479.697706,0.82,0.83,200,1223.444833
3508.65955,0.83,0.835,200,1228.114436
3761.765113,0.885,0.89,200,1232.718241
4158.167462,0.83,0.84,200,1237.996454
3834.237718,0.855,0.87,200,1242.643387
3435.336295,0.775,0.775,200,1247.195212
4117.375011,0.82,0.825,200,1251.938957
3313.886733,0.535,0.535,200,1257.26821
4024.660038,0.795,0.825,200,1261.960864
2580.381891,0.85,0.86,200,1266.358061
2624.073847,0.865,0.88,200,1270.935788
2395.600563,0.825,0.825,200,1276.256589
4074.746371,0.795,0.805,200,1281.015561
3883.402253,0.78,0.78,200,1285.627308
3971.817424,0.82,0.83,200,1290.277919
4083.41716,0.815,0.815,200,1295.650358
3526.803868,0.83,0.845,200,1300.249294
3520.88405,0.815,0.835,200,1304.837993
4014.232599,0.845,0.855,200,1309.581198
3672.132959,0.64,0.66,200,1314.866258
2604.552176,0.85,0.87,200,1319.394227
4108.897573,0.815,0.825,200,1323.937954
4156.453021,0.835,0.85,200,1328.697524
2651.343076,0.865,0.865,200,1334.256962
3790.713017,0.865,0.865,200,1338.972919
2599.819707,0.875,0.885,200,1343.650535
3586.702842,0.82,0.835,200,1348.279286
4074.794968,0.805,0.825,200,1353.422021
2596.274484,0.86,0.87,200,1358.081688
3768.008511,0.83,0.86,200,1362.743219
3735.166348,0.89,0.89,200,1367.327081
4086.855114,0.825,0.85,200,1372.728386
3421.455745,0.8,0.805,200,1377.220043
3516.144983,0.835,0.84,200,1381.934408
3489.288037,0.795,0.81,200,1386.649124
4079.434396,0.835,0.86,200,1391.99256
3746.674649,0.82,0.84,200,1396.550956
3485.372272,0.785,0.785,200,1401.210299
3433.724571,0.79,0.805,200,1405.815692
2851.40404,0.475,0.475,200,1411.127021
3840.319899,0.825,0.845,200,1415.776052
3677.847494,0.83,0.86,200,1420.514744
2477.369017,0.835,0.84,200,1424.991987
2535.937319,0.785,0.81,200,1430.229349
3362.075185,0.79,0.79,200,1434.812983
4079.773413,0.805,0.81,200,1439.513096
3978.614366,0.81,0.815,200,1444.293084
3326.520384,0.555,0.555,200,1449.795128
3913.887614,0.85,0.865,200,1454.380118
3680.879653,0.795,0.795,200,1458.970495
3520.989904,0.83,0.83,200,1463.629503
3960.710532,0.79,0.795,200,1468.93152
4022.123529,0.785,0.79,200,1473.667953
3580.52831,0.85,0.855,200,1478.067744
3970.22644,0.785,0.8,200,1482.722598
4056.705535,0.815,0.825,200,1488.175218
3875.272974,0.845,0.865,200,1492.98963
3944.920708,0.8,0.82,200,1497.614325
4113.080601,0.82,0.845,200,1502.223045
4095.404414,0.83,0.835,200,1507.611453
3794.171446,0.805,0.81,200,1512.254132
3555.904013,0.835,0.84,200,1516.841106
3973.391202,0.88,0.88,200,1521.467199
4119.376763,0.8,0.83,200,1526.763098
3234.635586,0.835,0.84,200,1531.475808
4003.087264,0.805,0.81,200,1536.358234
3717.511827,0.865,0.865,200,1540.945137
3871.134687,0.865,0.885,200,1546.331436
4064.162621,0.895,0.895,200,1551.026177
4131.131484,0.83,0.845,200,1555.735383
3856.739461,0.795,0.8,200,1560.4492
3427.967437,0.81,0.83,200,1565.776477
3636.476753,0.84,0.855,200,1570.508806
4132.957815,0.81,0.83,200,1575.157525
3898.711992,0.87,0.88,200,1579.868301
4006.182885,0.785,0.785,200,1585.296009
4213.122702,0.885,0.895,200,1589.9594
3578.897697,0.805,0.815,200,1594.769464
3857.32526,0.88,0.885,200,1599.34088
