# {"t_start": 1757028362.9066288, "env_id": "graff-v0"} 
r,obj_lift,obj_grab,l,t
3326.785482,0.805,0.81,200,7.021391
3505.713648,0.84,0.86,200,11.341681
2501.110229,0.84,0.86,200,15.53281
2370.166081,0.83,0.835,200,19.825992
3522.560532,0.815,0.845,200,25.136098
2538.556648,0.845,0.86,200,29.567781
2398.581718,0.82,0.825,200,33.969475
3655.849762,0.865,0.865,200,38.367102
2418.812636,0.325,0.325,200,43.583925
2421.216967,0.845,0.845,200,48.211257
3513.958522,0.895,0.895,200,52.807423
3280.843468,0.77,0.77,200,57.273793
2408.906311,0.795,0.795,200,62.479767
3649.401561,0.87,0.87,200,66.957586
3553.773976,0.82,0.825,200,71.647154
2335.012426,0.74,0.755,200,76.128193
3361.471547,0.825,0.855,200,81.217406
2553.970873,0.295,0.3,200,85.533998
3262.120848,0.695,0.695,200,89.839122
2226.54133,0.76,0.775,200,94.115546
3251.131489,0.87,0.875,200,99.071898
2495.570153,0.78,0.79,200,103.447709
2564.86082,0.86,0.865,200,107.83828
3233.136438,0.865,0.88,200,112.184857
2547.719927,0.84,0.85,200,117.152264
3264.571915,0.79,0.795,200,121.482805
3427.919176,0.855,0.865,200,125.687866
2589.740474,0.85,0.86,200,130.02752
2527.261809,0.785,0.79,200,135.286611
3277.840143,0.805,0.84,200,139.740389
3395.579196,0.785,0.795,200,144.10468
3136.939631,0.865,0.865,200,148.53357
3638.092619,0.805,0.82,200,153.846379
2401.491961,0.83,0.83,200,158.342593
3374.833193,0.81,0.815,200,162.762078
2425.157943,0.85,0.85,200,167.150717
2850.555645,0.795,0.805,200,172.206159
2764.959442,0.775,0.78,200,176.783564
3622.757854,0.8,0.835,200,181.205972
3492.934309,0.88,0.88,200,185.545258
3644.575823,0.855,0.86,200,190.433659
2730.331306,0.795,0.81,200,194.909268
3355.419343,0.815,0.815,200,199.337476
3322.172321,0.775,0.79,200,203.864014
3154.477797,0.85,0.86,200,209.065708
2997.291822,0.82,0.83,200,213.568183
3383.707736,0.79,0.81,200,218.244831
3623.900858,0.835,0.85,200,222.7269
3683.437048,0.83,0.835,200,227.982543
3282.077704,0.865,0.875,200,232.428898
3607.267098,0.81,0.835,200,237.076356
3535.45351,0.89,0.89,200,241.680296
3692.37378,0.82,0.84,200,246.911403
3226.84253,0.86,0.87,200,251.412997
3108.447629,0.865,0.865,200,255.922035
3124.164741,0.895,0.895,200,260.530638
3816.431417,0.875,0.875,200,265.933873
3165.508838,0.885,0.89,200,270.546983
2510.536938,0.21,0.215,200,275.031523
3505.627549,0.79,0.815,200,279.760943
3514.836444,0.8,0.82,200,285.096297
3636.779293,0.835,0.84,200,289.775956
2939.697516,0.81,0.815,200,294.465788
3487.281859,0.79,0.795,200,299.151879
2565.948212,0.82,0.835,200,304.470952
2345.853581,0.66,0.665,200,309.046916
3668.023198,0.83,0.835,200,313.657392
3068.783083,0.88,0.88,200,318.332204
3460.997911,0.875,0.875,200,323.638353
3556.771599,0.865,0.865,200,328.312776
3607.432053,0.86,0.86,200,332.961858
3715.810589,0.83,0.84,200,337.561463
2559.806302,0.85,0.875,200,342.836505
2766.130111,0.445,0.47,200,347.555877
2570.110649,0.85,0.85,200,352.137876
3139.542861,0.855,0.87,200,356.718134
2792.053731,0.815,0.82,200,362.040656
3098.111546,0.87,0.87,200,366.721981
2776.129504,0.455,0.465,200,371.265095
2440.542488,0.77,0.77,200,375.87693
2494.482225,0.825,0.84,200,381.411498
3749.79004,0.85,0.865,200,386.115862
3605.354975,0.825,0.845,200,390.720899
2520.331781,0.84,0.85,200,395.204561
3684.909652,0.83,0.855,200,400.63194
2595.958366,0.86,0.88,200,405.350963
3826.73717,0.88,0.88,200,409.95348
2513.301322,0.845,0.855,200,414.536068
2610.119829,0.83,0.83,200,419.81769
2537.035538,0.845,0.845,200,424.474737
2516.721503,0.785,0.785,200,429.119817
3294.425695,0.845,0.855,200,433.758025
3670.442184,0.85,0.855,200,439.219237
3581.218267,0.875,0.875,200,444.017072
2780.315256,0.78,0.79,200,448.846014
3076.159565,0.82,0.83,200,453.483066
3061.771285,0.86,0.87,200,458.810207
2543.355698,0.845,0.845,200,463.536151
3633.62784,0.8,0.82,200,468.321109
2936.420381,0.78,0.78,200,473.014971
2966.524579,0.805,0.805,200,478.19939
2273.510566,0.48,0.49,200,482.685713
2829.031258,0.83,0.83,200,487.31117
3086.890451,0.815,0.815,200,491.978716
2975.230489,0.48,0.505,200,497.421098
2885.260226,0.78,0.78,200,502.234472
3748.91657,0.78,0.8,200,506.988486
2484.833368,0.85,0.855,200,511.563986
3740.46273,0.825,0.83,200,516.763863
3764.589491,0.8,0.8,200,521.421229
2740.247036,0.8,0.8,200,526.018894
2621.790138,0.825,0.845,200,530.645805
3736.961066,0.87,0.875,200,535.987248
2548.545779,0.85,0.865,200,540.76646
3343.199557,0.655,0.695,200,545.375058
2546.344568,0.85,0.86,200,549.974579
2506.618271,0.485,0.5,200,555.336168
3638.484155,0.78,0.795,200,559.981686
3747.476231,0.815,0.835,200,564.702684
2563.546049,0.865,0.88,200,569.308341
2929.310314,0.83,0.83,200,574.513195
2700.333388,0.775,0.78,200,579.141049
2236.355811,0.015,0.045,200,583.759551
3535.528132,0.85,0.865,200,588.349275
3801.253677,0.835,0.84,200,593.557093
2680.880712,0.855,0.86,200,598.232309
3606.145067,0.89,0.89,200,602.790517
3023.701686,0.845,0.845,200,607.304735
2539.429247,0.845,0.845,200,612.389759
3969.194043,0.775,0.775,200,616.978848
2545.93928,0.855,0.89,200,621.485054
2431.836213,0.845,0.845,200,626.00826
3872.990299,0.84,0.85,200,631.495015
3747.745599,0.86,0.87,200,636.176227
2325.148644,0.69,0.715,200,640.767219
3793.708145,0.81,0.84,200,645.475118
2957.157235,0.795,0.795,200,650.720118
2522.571033,0.845,0.845,200,655.403216
3754.529246,0.84,0.86,200,659.820732
3704.353148,0.875,0.875,200,664.409372
3643.818756,0.855,0.855,200,669.576025
3493.741781,0.9,0.9,200,674.262114
