# {"t_start": 1757028363.1850123, "env_id": "graff-v0"} 
r,obj_lift,obj_grab,l,t
2422.043632,0.845,0.865,200,6.747947
3449.961596,0.825,0.84,200,11.063898
2500.858849,0.84,0.85,200,15.256331
2558.680089,0.84,0.845,200,19.548806
2591.841669,0.865,0.87,200,24.858714
3327.26201,0.875,0.875,200,29.289534
3678.492137,0.84,0.845,200,33.695335
3446.019206,0.835,0.84,200,38.088231
2565.565179,0.825,0.835,200,43.316867
3086.140514,0.845,0.855,200,47.935199
2573.963353,0.825,0.83,200,52.529169
3139.141171,0.795,0.805,200,56.999696
3452.590122,0.79,0.8,200,62.202449
3227.226694,0.875,0.875,200,66.678077
2534.067866,0.83,0.83,200,71.368861
2568.015092,0.86,0.865,200,75.860475
2453.396467,0.775,0.795,200,80.938624
3167.487473,0.835,0.86,200,85.256455
2295.552986,0.685,0.7,200,89.560847
2975.11532,0.59,0.59,200,93.836333
3472.658682,0.8,0.82,200,98.79369
3300.042422,0.805,0.81,200,103.166718
3208.357898,0.795,0.795,200,107.564304
3399.007021,0.815,0.825,200,111.906663
3502.842967,0.87,0.87,200,116.877254
3128.902222,0.87,0.87,200,121.206559
3769.916864,0.78,0.79,200,125.407968
2535.935382,0.855,0.865,200,129.746474
2632.019182,0.86,0.875,200,135.010417
3483.963883,0.8,0.82,200,139.458588
3749.191613,0.84,0.85,200,143.828403
3310.561511,0.815,0.83,200,148.256608
3669.306191,0.8,0.82,200,153.568405
2558.573532,0.845,0.845,200,158.065175
3362.070758,0.79,0.82,200,162.488394
3552.0084,0.835,0.86,200,166.876269
3155.022486,0.81,0.81,200,171.927742
2134.098588,0.57,0.585,200,176.501645
3448.651518,0.85,0.87,200,180.930632
3260.453195,0.845,0.87,200,185.268122
3569.771256,0.785,0.815,200,190.157449
3032.879773,0.385,0.42,200,194.631657
2636.337763,0.52,0.54,200,199.055843
3582.737035,0.8,0.825,200,203.581975
3443.939719,0.845,0.86,200,208.783559
3752.454964,0.83,0.85,200,213.28877
2453.87698,0.645,0.66,200,217.967737
