# {"t_start": 1757028362.5342362, "env_id": "graff-v0"} 
r,obj_lift,obj_grab,l,t
3717.998326,0.895,0.895,200,7.398343
3400.479527,0.8,0.81,200,11.708843
2494.762405,0.85,0.855,200,15.906868
2603.926642,0.85,0.855,200,20.20093
3709.160829,0.85,0.85,200,25.511059
2615.027938,0.775,0.775,200,29.936747
3627.056823,0.885,0.885,200,34.344306
2555.894315,0.87,0.87,200,38.738331
2674.296758,0.82,0.825,200,43.967211
3418.663926,0.805,0.81,200,48.585267
3460.16894,0.835,0.845,200,53.180201
2588.06288,0.83,0.85,200,57.646588
1661.931801,0.05,0.05,200,62.848214
2594.125527,0.85,0.865,200,67.329623
3257.646888,0.77,0.78,200,72.020921
3636.20705,0.795,0.81,200,76.511115
3664.374188,0.83,0.84,200,81.586881
3261.894174,0.8,0.81,200,85.908233
3877.74631,0.86,0.86,200,90.210567
2495.079685,0.83,0.845,200,94.489164
2570.703496,0.845,0.85,200,99.442597
2401.877736,0.38,0.385,200,103.821272
2579.888048,0.825,0.845,200,108.210727
3393.17077,0.865,0.87,200,112.554181
3238.292375,0.895,0.895,200,117.531491
3788.989506,0.875,0.875,200,121.852969
2513.73197,0.84,0.86,200,126.061552
2587.378776,0.87,0.87,200,130.402958
3409.65009,0.835,0.85,200,135.662068
3356.197989,0.85,0.855,200,140.11241
3950.344143,0.85,0.855,200,144.479014
3620.512511,0.89,0.89,200,148.900357
3070.212642,0.875,0.875,200,154.218156
2883.858118,0.82,0.825,200,158.719646
3261.044434,0.84,0.855,200,163.139919
3515.45376,0.815,0.84,200,167.527531
3276.66413,0.885,0.895,200,172.578687
3723.016193,0.845,0.86,200,177.155601
2548.442771,0.855,0.86,200,181.580283
2773.310981,0.795,0.805,200,185.919441
2400.086571,0.09,0.1,200,190.805775
2413.650503,0.835,0.835,200,195.278531
3487.448997,0.805,0.825,200,199.709986
2993.944104,0.855,0.86,200,204.232261
3575.092993,0.835,0.86,200,209.436312
2643.70254,0.865,0.865,200,213.941072
2929.320848,0.775,0.775,200,218.616067
2922.216135,0.435,0.435,200,223.100332
2563.616625,0.85,0.86,200,228.35853
1904.593441,0.205,0.21,200,232.797269
2916.26794,0.785,0.79,200,237.449492
3678.54892,0.83,0.845,200,242.055035
3586.884394,0.805,0.82,200,247.279729
3724.403685,0.83,0.84,200,251.785623
3653.821924,0.805,0.82,200,256.28965
2552.481131,0.855,0.855,200,260.904063
2923.70874,0.86,0.86,200,266.309157
3294.076172,0.855,0.87,200,270.919707
2644.011504,0.84,0.855,200,275.406134
2634.773861,0.855,0.87,200,280.129745
3338.992491,0.85,0.86,200,285.469573
2986.409585,0.795,0.8,200,290.149864
2549.019228,0.825,0.825,200,294.837891
3374.506231,0.825,0.855,200,299.521255
2489.84589,0.83,0.835,200,304.83923
3748.424472,0.835,0.85,200,309.423973
3077.935516,0.85,0.865,200,314.031353
3128.751418,0.85,0.865,200,318.703585
2974.338653,0.47,0.47,200,324.013605
3603.797504,0.88,0.88,200,328.684858
2516.528159,0.855,0.855,200,333.334046
2498.000616,0.85,0.86,200,337.933661
2558.926161,0.855,0.855,200,343.207948
2567.157554,0.86,0.88,200,347.92711
2804.939484,0.52,0.52,200,352.512909
2578.341728,0.765,0.775,200,357.094831
3555.565779,0.785,0.805,200,362.416721
3561.682964,0.875,0.875,200,367.09896
2605.720694,0.77,0.79,200,371.634432
2805.91894,0.795,0.8,200,376.244623
3732.065839,0.845,0.87,200,381.775893
2391.54757,0.66,0.67,200,386.484138
2886.061534,0.77,0.78,200,391.092457
2554.505829,0.835,0.835,200,395.579376
3241.24875,0.545,0.545,200,401.004499
2800.379709,0.625,0.63,200,405.726426
2597.535982,0.84,0.855,200,410.330184
3644.046475,0.805,0.85,200,414.903011
3750.125693,0.825,0.845,200,420.18992
3638.588833,0.875,0.88,200,424.851007
2566.805578,0.84,0.85,200,429.489541
3697.689736,0.805,0.82,200,434.130029
2534.532899,0.865,0.87,200,439.587735
3533.140384,0.855,0.88,200,444.389262
2641.503782,0.79,0.805,200,449.219545
2564.10779,0.81,0.835,200,453.849603
3159.73706,0.83,0.855,200,459.183912
3735.457452,0.8,0.815,200,463.911435
3700.21556,0.815,0.83,200,468.6958
2532.792502,0.815,0.825,200,473.384266
2596.377948,0.865,0.87,200,478.573871
2424.749586,0.81,0.815,200,483.05695
3594.188875,0.835,0.855,200,487.686233
3538.973565,0.775,0.795,200,492.360741
3568.818058,0.74,0.74,200,497.793037
3658.203824,0.79,0.805,200,502.603468
2956.47909,0.435,0.435,200,507.358072
3534.697533,0.88,0.88,200,511.932476
3671.729895,0.865,0.87,200,517.13867
3590.771362,0.86,0.86,200,521.797259
3075.093349,0.82,0.82,200,526.392752
2492.47443,0.86,0.87,200,531.018488
2590.420359,0.84,0.855,200,536.359303
2926.092779,0.775,0.78,200,541.138564
2548.786545,0.845,0.86,200,545.745908
2884.652634,0.785,0.795,200,550.347792
3703.415483,0.825,0.84,200,555.706571
3700.484349,0.81,0.84,200,560.355457
3987.015163,0.795,0.81,200,565.074699
3878.309651,0.82,0.825,200,569.682961
3132.90642,0.81,0.825,200,574.890674
3000.520868,0.8,0.815,200,579.511482
3114.280207,0.795,0.8,200,584.135365
2961.119908,0.795,0.8,200,588.73151
3711.239466,0.81,0.82,200,593.928523
2549.499154,0.84,0.86,200,598.603417
3922.616593,0.755,0.775,200,603.163109
2920.895458,0.795,0.8,200,607.672758
3785.954132,0.84,0.855,200,612.761381
2516.108715,0.845,0.85,200,617.350109
3039.561167,0.815,0.815,200,621.858032
2509.861531,0.835,0.835,200,626.383806
2321.073431,0.41,0.42,200,631.866046
3734.993693,0.83,0.845,200,636.552786
3311.127917,0.885,0.885,200,641.141862
3008.376599,0.795,0.8,200,645.84656
3730.272322,0.825,0.855,200,651.091237
3752.048169,0.845,0.86,200,655.77544
3665.234927,0.815,0.83,200,660.19535
3707.075143,0.865,0.865,200,664.78033
3889.153562,0.78,0.8,200,669.952085
4014.195496,0.83,0.83,200,674.63661
3734.29845,0.85,0.86,200,679.221635
3733.539291,0.835,0.84,200,683.653108
2614.789506,0.86,0.87,200,688.803668
3736.081175,0.81,0.825,200,693.406385
2530.473994,0.86,0.86,200,697.855315
2833.130588,0.225,0.225,200,702.384757
2570.566822,0.85,0.855,200,707.669774
2854.842634,0.855,0.865,200,712.36311
2981.99334,0.795,0.81,200,717.025159
2631.418622,0.795,0.8,200,721.609197
2998.454562,0.795,0.795,200,726.852539
3650.326532,0.835,0.84,200,731.561828
3771.119185,0.81,0.82,200,736.203709
3051.393223,0.815,0.82,200,740.733059
3995.343997,0.815,0.825,200,746.103255
3463.213106,0.83,0.85,200,750.674912
3472.356971,0.845,0.865,200,755.291989
3705.195545,0.9,0.9,200,759.834219
3201.214883,0.845,0.855,200,765.16919
3668.019711,0.835,0.85,200,769.781328
3736.43837,0.865,0.865,200,774.389855
3782.457952,0.775,0.775,200,779.057003
2586.800191,0.845,0.845,200,784.371177
3673.375168,0.83,0.845,200,789.026603
2958.113533,0.78,0.785,200,793.673163
2956.909318,0.8,0.805,200,798.398695
2410.847672,0.62,0.62,200,803.745844
2359.314881,0.715,0.725,200,808.441197
2639.901509,0.845,0.855,200,813.075993
3685.89765,0.825,0.84,200,817.713326
2624.411799,0.835,0.845,200,822.943051
3903.341067,0.76,0.775,200,827.619395
3835.513419,0.815,0.845,200,832.20814
3042.282524,0.82,0.82,200,836.725281
2616.823531,0.85,0.88,200,841.993232
3701.247846,0.825,0.825,200,846.700927
3739.856462,0.85,0.86,200,851.429409
3157.220815,0.8,0.8,200,856.070435
3758.800185,0.88,0.885,200,861.520702
2318.365062,0.585,0.585,200,866.006789
2668.255645,0.61,0.62,200,870.611153
3641.55685,0.87,0.87,200,874.939724
3777.081803,0.845,0.845,200,880.132497
2915.644605,0.33,0.335,200,884.671058
3705.258192,0.785,0.8,200,889.152289
2578.903497,0.82,0.845,200,893.722246
3102.521409,0.805,0.815,200,898.868183
2518.053826,0.845,0.845,200,903.39764
2598.705008,0.835,0.855,200,907.89911
3744.512153,0.83,0.83,200,912.494505
2634.629763,0.87,0.88,200,917.792884
2581.697791,0.84,0.85,200,922.348558
3827.837637,0.845,0.855,200,927.091704
3051.285804,0.825,0.825,200,931.662816
3951.967938,0.83,0.83,200,936.848091
3146.310806,0.81,0.815,200,941.434979
3749.635037,0.845,0.855,200,945.962243
3793.471681,0.765,0.765,200,950.458332
3014.983331,0.81,0.815,200,955.71015
3779.921912,0.86,0.865,200,960.16714
3768.766041,0.815,0.825,200,964.760326
3758.305485,0.88,0.88,200,969.411584
3191.161724,0.825,0.825,200,974.75931
2545.364901,0.82,0.825,200,979.357058
3743.77584,0.835,0.845,200,983.940544
3026.491545,0.84,0.84,200,988.548459
2976.629975,0.785,0.79,200,993.654623
3383.389876,0.625,0.63,200,998.102895
3026.936396,0.405,0.405,200,1002.680534
3114.916381,0.855,0.87,200,1007.168995
4093.594204,0.82,0.845,200,1012.504077
3790.55526,0.815,0.815,200,1016.949007
3715.300541,0.865,0.865,200,1021.438507
3294.234041,0.84,0.84,200,1026.034792
4004.837696,0.785,0.795,200,1031.30927
3501.551945,0.835,0.845,200,1035.85155
4026.040166,0.81,0.835,200,1040.472516
3986.505686,0.805,0.815,200,1044.848516
3751.974638,0.845,0.855,200,1050.158639
3460.859503,0.815,0.83,200,1054.858768
2687.626667,0.34,0.35,200,1059.357949
3172.943098,0.81,0.815,200,1063.907923
3134.95623,0.795,0.805,200,1069.107215
3996.077963,0.78,0.795,200,1073.690166
3728.748641,0.88,0.88,200,1078.186079
4081.549782,0.8,0.82,200,1082.736884
2603.101844,0.85,0.855,200,1087.854817
3758.213195,0.825,0.865,200,1092.27351
3766.300532,0.875,0.875,200,1096.951249
3286.512464,0.775,0.79,200,1101.463259
3452.965434,0.785,0.79,200,1107.038518
3727.773995,0.865,0.865,200,1111.606905
3787.25386,0.88,0.88,200,1116.110763
3772.562611,0.89,0.89,200,1120.642591
2396.029816,0.47,0.48,200,1125.864549
3976.440202,0.795,0.8,200,1130.434313
3761.851063,0.855,0.86,200,1134.93204
3051.826339,0.845,0.845,200,1139.589276
4090.293227,0.82,0.835,200,1144.837601
4150.584663,0.84,0.84,200,1149.326157
3753.565174,0.85,0.87,200,1153.889029
3861.638853,0.81,0.815,200,1158.491872
3964.243584,0.81,0.835,200,1163.657114
2545.79191,0.14,0.14,200,1168.099625
3353.986334,0.5,0.5,200,1172.510008
4142.567124,0.825,0.845,200,1177.024437
2592.521395,0.85,0.86,200,1182.236125
3748.351245,0.835,0.85,200,1186.868781
3118.177415,0.84,0.85,200,1191.376578
3362.982826,0.83,0.845,200,1195.964384
3419.518233,0.805,0.805,200,1201.294915
4212.489905,0.825,0.83,200,1205.9599
3696.831358,0.83,0.865,200,1210.54445
3196.476424,0.85,0.85,200,1215.116688
3940.985066,0.81,0.82,200,1220.323977
3250.765529,0.84,0.845,200,1224.777154
4184.184222,0.845,0.86,200,1229.442635
3867.14335,0.83,0.84,200,1234.050812
4030.042992,0.785,0.81,200,1239.327534
3127.671977,0.82,0.82,200,1243.970491
3729.476273,0.875,0.875,200,1248.525716
4038.809563,0.825,0.825,200,1253.267295
3675.490822,0.815,0.85,200,1258.5966
3994.104851,0.865,0.865,200,1263.2908
2104.538141,0.44,0.45,200,1267.69579
3894.121744,0.895,0.895,200,1272.264239
3927.991347,0.835,0.835,200,1277.590494
3399.367139,0.7,0.7,200,1282.349122
3215.366346,0.845,0.855,200,1286.958978
3485.410965,0.81,0.815,200,1291.608844
4040.713786,0.81,0.82,200,1296.975338
3022.477975,0.77,0.78,200,1301.573446
3372.001313,0.79,0.81,200,1306.169918
3442.124376,0.82,0.845,200,1310.913258
2572.090152,0.805,0.805,200,1316.198085
2542.433044,0.84,0.845,200,1320.727962
4007.087707,0.81,0.81,200,1325.269392
3405.999772,0.835,0.845,200,1330.032284
4148.614268,0.815,0.84,200,1335.590009
2221.229595,0.385,0.39,200,1340.302608
4092.917206,0.825,0.835,200,1344.983048
4146.9039,0.83,0.835,200,1349.614247
3908.61256,0.855,0.86,200,1354.752987
3889.169452,0.775,0.775,200,1359.415814
3916.275269,0.85,0.86,200,1364.075407
3843.181538,0.835,0.855,200,1368.652447
3811.438917,0.855,0.86,200,1374.05825
4145.131514,0.82,0.835,200,1378.55264
3940.121042,0.845,0.87,200,1383.269291
3696.190052,0.88,0.885,200,1387.983752
4043.038064,0.83,0.845,200,1393.319581
3513.36354,0.8,0.815,200,1397.886354
2352.283853,0.645,0.645,200,1402.543442
4071.89735,0.82,0.84,200,1407.152164
4097.173803,0.865,0.88,200,1412.466019
4117.35933,0.905,0.91,200,1417.109413
3745.727059,0.865,0.865,200,1421.84379
4069.333504,0.83,0.84,200,1426.325907
4083.783116,0.82,0.83,200,1431.56232
3853.764627,0.865,0.865,200,1436.142194
4008.615945,0.815,0.82,200,1440.846185
3546.040183,0.8,0.81,200,1445.625502
4120.926506,0.83,0.84,200,1451.125647
3531.572506,0.82,0.825,200,1455.712245
2444.1528,0.81,0.81,200,1460.298776
3607.320575,0.785,0.785,200,1464.965196
3329.289943,0.835,0.855,200,1470.270247
3039.890272,0.81,0.83,200,1475.002378
3175.599314,0.5,0.505,200,1479.389216
3999.677027,0.77,0.775,200,1484.058235
3949.250538,0.815,0.845,200,1489.502546
3515.522204,0.815,0.835,200,1494.323544
2652.179389,0.86,0.88,200,1498.94529
3748.045232,0.825,0.855,200,1503.553242
3521.034468,0.685,0.695,200,1508.943368
2541.037739,0.84,0.84,200,1513.582718
3823.987217,0.88,0.89,200,1518.173476
4112.627322,0.83,0.855,200,1522.800637
3853.230193,0.86,0.86,200,1528.095549
4012.811519,0.825,0.825,200,1532.807801
3845.847399,0.87,0.875,200,1537.703036
3626.879633,0.82,0.83,200,1542.276354
2609.231725,0.865,0.88,200,1547.668841
3784.447806,0.84,0.855,200,1552.358
2652.949112,0.86,0.875,200,1557.066425
3543.315306,0.81,0.82,200,1561.780255
4037.462492,0.815,0.845,200,1567.110129
3563.403931,0.81,0.81,200,1571.842761
4022.928452,0.84,0.855,200,1576.493054
3576.340593,0.835,0.84,200,1581.19764
3982.740323,0.81,0.81,200,1586.630487
4079.991256,0.8,0.805,200,1591.291187
2645.010783,0.83,0.83,200,1596.100123
3753.255031,0.84,0.86,200,1600.672673
3148.366883,0.84,0.85,200,1606.083526
3860.481049,0.88,0.89,200,1610.629708
3999.950145,0.825,0.845,200,1615.264316
3610.033665,0.81,0.825,200,1620.004593
3594.167238,0.83,0.85,200,1625.290516
2391.026037,0.145,0.18,200,1630.072595
4039.820382,0.875,0.88,200,1634.84033
3028.256268,0.79,0.795,200,1639.541716
3086.338635,0.79,0.795,200,1644.982231
4094.333995,0.81,0.81,200,1649.803631
4112.893252,0.865,0.87,200,1654.654104
3774.663479,0.85,0.86,200,1659.39018
4050.219919,0.8,0.8,200,1664.80225
3403.518231,0.81,0.825,200,1669.534056
3528.697651,0.8,0.805,200,1674.25351
4042.656237,0.805,0.805,200,1678.962374
4106.275132,0.81,0.81,200,1684.359601
4061.69656,0.855,0.855,200,1688.971762
2196.713006,0.07,0.075,200,1693.732178
4058.243573,0.805,0.805,200,1698.390357
2461.491037,0.77,0.77,200,1704.036256
4028.432532,0.865,0.87,200,1708.709415
4149.648947,0.88,0.885,200,1713.502946
4124.834134,0.805,0.815,200,1718.285897
3554.372285,0.81,0.83,200,1723.739782
3932.678511,0.855,0.865,200,1728.363463
3219.743676,0.46,0.46,200,1732.895375
3263.549293,0.84,0.865,200,1737.586696
3787.391246,0.83,0.845,200,1742.790167
4069.024329,0.84,0.855,200,1747.414153
3488.623711,0.775,0.79,200,1752.001073
3082.552,0.785,0.795,200,1756.638057
4037.216026,0.79,0.81,200,1761.925035
3648.556048,0.83,0.86,200,1766.515706
3322.083694,0.76,0.77,200,1771.104178
2659.055906,0.85,0.87,200,1775.689215
3652.213335,0.83,0.85,200,1780.986448
3622.564968,0.84,0.84,200,1785.739993
4090.557216,0.8,0.815,200,1790.50665
4126.498744,0.825,0.835,200,1795.039046
4161.425254,0.875,0.88,200,1800.311121
4024.721563,0.815,0.82,200,1804.936249
3679.051066,0.845,0.845,200,1809.658969
4200.89595,0.87,0.875,200,1814.357985
4149.188821,0.84,0.845,200,1819.729203
2961.080229,0.29,0.29,200,1824.368822
4004.08058,0.805,0.815,200,1828.971601
4097.337258,0.855,0.855,200,1833.470088
3939.555922,0.83,0.845,200,1838.877995
4167.416897,0.865,0.875,200,1843.557013
2627.501675,0.855,0.86,200,1848.181651
3626.886759,0.81,0.82,200,1852.823082
3259.661134,0.84,0.85,200,1858.194271
2512.549352,0.105,0.145,200,1862.814258
4099.458346,0.82,0.835,200,1867.381568
3523.003881,0.785,0.795,200,1872.188727
4082.869233,0.815,0.82,200,1877.497448
4083.248232,0.8,0.81,200,1882.286689
4228.329836,0.825,0.86,200,1887.06319
4092.374943,0.83,0.86,200,1891.76405
3974.673248,0.875,0.89,200,1897.08079
3627.226493,0.83,0.85,200,1901.727347
4047.907687,0.81,0.815,200,1906.333733
4232.164659,0.855,0.865,200,1910.99803
2959.960686,0.82,0.84,200,1916.164248
2849.758761,0.64,0.64,200,1920.675608
4066.547422,0.81,0.81,200,1925.257034
4101.427055,0.805,0.815,200,1929.847113
4131.153452,0.865,0.87,200,1935.250755
3238.426193,0.85,0.855,200,1939.921012
3653.025126,0.8,0.825,200,1944.448885
2886.176084,0.83,0.85,200,1948.940003
3537.00751,0.8,0.8,200,1954.095005
4064.744679,0.81,0.82,200,1958.630239
4198.882539,0.875,0.88,200,1963.301319
3654.868288,0.85,0.85,200,1967.875397
3175.412639,0.82,0.835,200,1973.100345
2570.999401,0.85,0.87,200,1977.667771
2600.157661,0.835,0.85,200,1982.251898
4129.69453,0.805,0.835,200,1986.933623
3494.590661,0.77,0.775,200,1992.118919
3237.851947,0.83,0.845,200,1996.647911
3918.785962,0.84,0.865,200,2001.266488
3071.859754,0.43,0.45,200,2005.769398
2636.926573,0.05,0.075,200,2011.031787
3858.715572,0.81,0.81,200,2015.616351
3987.049485,0.79,0.8,200,2020.187716
3589.625946,0.825,0.835,200,2024.729947
4072.452846,0.805,0.805,200,2029.906655
4066.060159,0.77,0.78,200,2034.421858
4176.664428,0.845,0.86,200,2039.01221
3408.737817,0.795,0.81,200,2043.574314
3622.855807,0.8,0.83,200,2048.933648
3206.152808,0.835,0.85,200,2053.651197
2593.515745,0.855,0.86,200,2058.241854
4200.074586,0.845,0.865,200,2062.814761
4027.841435,0.795,0.8,200,2068.25924
4030.266279,0.87,0.875,200,2072.882716
4070.966458,0.815,0.84,200,2077.312435
3448.569386,0.785,0.785,200,2081.711467
3963.768749,0.875,0.875,200,2086.949754
4072.198467,0.85,0.865,200,2091.595909
3230.917705,0.84,0.855,200,2096.150791
4036.699443,0.785,0.79,200,2100.818226
3356.527016,0.855,0.855,200,2106.111777
2562.658546,0.095,0.11,200,2110.423263
4083.990914,0.81,0.825,200,2114.887977
3177.014923,0.825,0.84,200,2119.285187
3402.014411,0.795,0.795,200,2124.400736
4033.575773,0.815,0.825,200,2128.964764
4056.609341,0.845,0.86,200,2133.258825
3991.681404,0.77,0.78,200,2137.633457
4147.211839,0.83,0.84,200,2142.779331
