# {"t_start": 1755727298.4486697, "env_id": "graff-v0"} 
r,obj_lift,obj_grab,l,t
29.315961,0.01,0.01,200,119.815349
19.662365,0.0,0.0,200,221.708334
36.515516,0.025,0.035,200,319.02988
-2.805129,0.0,0.0,200,416.011903
-7.449126,0.0,0.0,200,512.608356
-8.331256,0.0,0.0,200,605.318094
16.750304,0.005,0.005,200,697.712756
4.713149,0.0,0.0,200,788.617656
-14.180937,0.0,0.0,200,878.592185
30.394607,0.005,0.005,200,968.518758
17.819711,0.0,0.0,200,1061.200467
24.222991,0.0,0.0,200,1150.690057
-17.990893,0.0,0.0,200,1242.194242
42.419131,0.015,0.02,200,1329.090972
-8.367747,0.0,0.0,200,1417.116437
-3.008885,0.0,0.0,200,1505.90843
-23.675764,0.0,0.0,200,1595.322778
39.191261,0.035,0.035,200,1683.309913
20.552422,0.0,0.02,200,1770.79053
-9.082259,0.0,0.0,200,1858.694045
8.9269,0.0,0.005,200,1950.301799
-23.000935,0.0,0.0,200,2035.71736
-15.540836,0.0,0.0,200,2120.518515
21.060104,0.0,0.01,200,2207.091114
-37.134018,0.0,0.0,127,2263.135814
29.877224,0.01,0.05,200,2349.909273
29.077058,0.01,0.025,200,2437.794874
-46.925969,0.0,0.0,200,2527.553697
-68.714631,0.0,0.0,184,2609.229565
24.485274,0.005,0.025,200,2695.603069
-57.91237,0.0,0.0,200,2781.853065
24.930662,0.0,0.025,200,2871.488122
42.232763,0.035,0.095,200,2957.793298
-62.77671,0.0,0.0,200,3044.115289
-54.342827,0.0,0.0,200,3130.300303
-50.258873,0.0,0.0,200,3216.324778
39.96204,0.045,0.1,200,3301.228352
27.866411,0.0,0.03,200,3387.923363
29.106787,0.005,0.04,200,3475.019178
22.752509,0.005,0.01,200,3560.914923
31.280346,0.005,0.05,200,3647.289868
-53.728254,0.0,0.0,200,3737.120511
24.646576,0.005,0.015,200,3822.804857
24.111373,0.005,0.015,200,3911.107844
35.064362,0.01,0.04,200,3998.412028
-45.855638,0.0,0.0,200,4086.544135
25.80141,0.0,0.03,200,4172.73052
32.650929,0.005,0.045,200,4258.708639
26.260164,0.0,0.05,200,4344.721173
-32.151765,0.0,0.0,200,4430.753546
41.980418,0.065,0.1,200,4517.418127
32.296961,0.005,0.06,200,4607.394916
39.322485,0.005,0.09,200,4694.0115
26.110479,0.0,0.035,200,4779.82039
35.313922,0.01,0.035,200,4864.291787
35.611427,0.02,0.065,200,4949.829282
36.502315,0.04,0.07,200,5036.730781
34.777622,0.015,0.075,200,5123.020619
35.956548,0.005,0.025,200,5209.51388
29.504337,0.01,0.05,200,5294.915996
32.032868,0.01,0.045,200,5381.505714
29.307261,0.005,0.04,200,5472.22262
22.310938,0.0,0.0,200,5559.489923
36.356052,0.01,0.065,200,5646.015343
28.455128,0.01,0.02,200,5731.413148
28.023118,0.005,0.04,200,5818.521652
33.179408,0.005,0.035,200,5905.004335
37.00518,0.0,0.055,200,5990.727685
-44.519458,0.0,0.0,200,6078.242419
-39.457509,0.0,0.0,200,6165.245514
42.092404,0.015,0.07,200,6252.597734
-45.239438,0.0,0.0,200,6337.895766
32.442642,0.005,0.04,200,6425.910675
33.429619,0.0,0.045,200,6513.607823
-27.745558,0.0,0.0,200,6600.420642
33.363894,0.005,0.03,200,6686.720783
29.691516,0.005,0.04,200,6774.095127
28.369776,0.005,0.01,200,6858.691927
-27.161049,0.0,0.0,200,6944.808779
26.947034,0.0,0.0,200,7031.295594
-23.332266,0.0,0.0,200,7117.421236
32.184979,0.0,0.025,200,7202.527293
28.381811,0.005,0.015,200,7292.228727
37.181843,0.0,0.055,200,7377.988818
47.068152,0.0,0.0,200,7463.505292
-28.806493,0.0,0.0,200,7550.323663
44.702152,0.02,0.085,200,7637.016663
44.808312,0.015,0.09,200,7723.79041
30.120754,0.005,0.025,200,7811.724634
43.951152,0.015,0.05,200,7898.693769
25.865326,0.0,0.01,200,7984.428417
27.873332,0.0,0.0,200,8070.228756
41.889922,0.01,0.065,200,8160.523292
50.48701,0.025,0.095,200,8246.508138
