# {"t_start": 1755727298.7125156, "env_id": "graff-v0"} 
r,obj_lift,obj_grab,l,t
20.878779,0.01,0.01,200,119.540994
-6.197611,0.0,0.0,200,221.446048
15.009665,0.0,0.005,200,318.761078
25.403669,0.005,0.01,200,415.82896
28.920874,0.0,0.0,200,512.339511
7.256208,0.0,0.0,200,605.126301
-4.306676,0.0,0.0,200,697.53413
-11.069053,0.0,0.0,200,788.340359
16.305593,0.0,0.0,200,878.241081
-2.651002,0.0,0.0,200,968.726462
17.513753,0.0,0.0,200,1061.026596
48.995437,0.06,0.06,200,1150.429711
42.669919,0.07,0.09,200,1241.930943
15.274448,0.0,0.0,200,1328.725173
-13.250275,0.0,0.0,200,1416.940904
10.697432,0.0,0.0,200,1505.631665
-27.285044,0.0,0.0,200,1595.051134
20.725019,0.005,0.035,200,1683.041176
13.356458,0.0,0.0,200,1770.443988
45.356195,0.09,0.105,200,1858.358013
35.191595,0.025,0.055,200,1950.126712
-28.93882,0.0,0.0,200,2035.44604
-7.629779,0.0,0.0,200,2120.330096
26.355827,0.0,0.03,200,2206.821406
21.310602,0.0,0.0,200,2294.331774
23.050837,0.0,0.0,200,2381.449971
40.525302,0.02,0.095,200,2469.964556
-32.099929,0.0,0.0,200,2559.642387
31.041254,0.0,0.015,200,2647.723443
34.752628,0.02,0.065,200,2733.552092
22.96329,0.0,0.005,200,2822.952705
27.165886,0.005,0.035,200,2910.26018
32.454959,0.015,0.06,200,2996.147141
-51.25468,0.0,0.0,200,3082.427493
23.203674,0.0,0.025,200,3167.855747
25.022657,0.005,0.02,200,3253.730386
32.230905,0.01,0.05,200,3340.361536
27.279282,0.005,0.03,200,3426.639005
21.25267,0.0,0.015,200,3513.253313
24.250385,0.005,0.02,200,3599.653204
34.228044,0.005,0.065,200,3689.040843
21.973614,0.0,0.025,200,3775.045615
33.875942,0.005,0.06,200,3861.834511
24.307026,0.005,0.03,200,3950.057143
22.210029,0.005,0.02,200,4037.843664
28.324477,0.005,0.055,200,4124.759945
30.847945,0.01,0.055,200,4210.452739
37.25544,0.02,0.07,200,4296.741618
24.203423,0.005,0.015,200,4383.639943
20.355446,0.0,0.01,200,4468.44416
-44.181058,0.0,0.0,200,4556.475495
32.472544,0.01,0.045,200,4644.939838
29.690383,0.005,0.04,200,4732.242453
31.282121,0.01,0.03,200,4817.740317
29.013569,0.0,0.015,200,4900.24666
22.400917,0.0,0.025,200,4988.256345
-4.838002,0.0,0.0,200,5075.059571
30.980167,0.015,0.035,200,5161.547676
-17.303361,0.0,0.0,200,5246.756464
28.637003,0.0,0.045,200,5333.544894
35.912746,0.01,0.075,200,5419.840207
26.334837,0.0,0.015,200,5511.034326
-33.426718,0.0,0.0,200,5597.879801
30.663576,0.005,0.005,200,5684.248537
31.5724,0.01,0.015,200,5770.151347
26.653954,0.0,0.03,200,5856.459716
33.999419,0.005,0.04,200,5942.440711
30.338596,0.005,0.02,200,6029.455057
-47.65522,0.0,0.0,200,6116.572769
44.77696,0.02,0.085,200,6203.250038
24.126412,0.0,0.005,200,6290.368227
38.566809,0.01,0.07,200,6378.652052
32.423583,0.01,0.02,200,6464.938915
