# {"t_start": 1755727297.4848428, "env_id": "graff-v0"} 
r,obj_lift,obj_grab,l,t
24.17881,0.0,0.005,200,120.670184
23.651106,0.0,0.0,200,222.665667
3.465969,0.0,0.0,200,320.055346
20.30014,0.0,0.0,200,416.957432
-5.288651,0.0,0.0,200,513.853616
13.991899,0.0,0.0,200,606.264449
14.500103,0.0,0.0,200,698.670502
26.251753,0.0,0.005,200,789.46989
-17.599972,0.0,0.0,200,879.469737
18.678531,0.0,0.0,200,969.558305
13.604559,0.005,0.005,200,1062.158217
10.972629,0.0,0.0,200,1151.583825
41.612783,0.025,0.065,200,1243.079086
32.510295,0.0,0.03,200,1329.955755
11.249502,0.0,0.0,200,1418.080823
17.469155,0.005,0.015,200,1506.873121
15.827879,0.005,0.01,200,1596.177899
37.048119,0.045,0.075,200,1684.272964
13.572468,0.0,0.0,200,1771.753828
20.668073,0.0,0.025,200,1859.561821
12.928331,0.0,0.015,200,1951.263395
-17.666038,0.0,0.0,200,2036.673666
-33.761537,0.0,0.0,200,2121.554693
-61.810557,0.0,0.0,200,2208.075791
26.812549,0.0,0.04,200,2295.552799
26.494171,0.01,0.035,200,2382.679232
-36.663324,0.005,0.005,200,2471.251803
26.13041,0.0,0.015,200,2560.778419
31.28237,0.015,0.04,200,2648.966672
19.442835,0.0,0.0,200,2734.668099
35.148003,0.015,0.045,200,2824.160535
32.341282,0.0,0.035,200,2911.466161
30.322421,0.0,0.035,200,2997.369853
-74.893985,0.0,0.0,200,3083.574478
-43.501549,0.0,0.0,200,3169.059954
27.877194,0.0,0.025,200,3254.884071
33.904244,0.015,0.065,200,3341.589978
31.106055,0.015,0.04,200,3427.870739
30.303467,0.02,0.05,200,3514.49535
27.256046,0.015,0.035,200,3600.875591
20.860028,0.0,0.01,200,3690.270699
25.477146,0.0,0.025,200,3776.261775
25.33774,0.005,0.015,200,3862.971423
31.8925,0.015,0.06,200,3951.289943
-32.204874,0.0,0.0,200,4039.099771
-0.289676,0.0,0.0,200,4126.087236
25.972505,0.005,0.025,200,4211.75408
23.713157,0.005,0.01,200,4297.953237
33.385975,0.025,0.055,200,4384.878171
28.344845,0.0,0.025,200,4469.952915
22.860724,0.0,0.02,200,4557.660426
28.59212,0.0,0.015,200,4646.172751
27.169445,0.0,0.03,200,4733.478116
-13.874163,0.0,0.0,200,4818.983876
28.490477,0.0,0.025,200,4901.495756
-36.571004,0.0,0.0,200,4989.483439
27.478738,0.0,0.04,200,5076.187195
-35.235645,0.0,0.0,200,5162.795458
24.188205,0.0,0.005,200,5247.99321
-15.522176,0.0,0.0,200,5334.773081
-20.527654,0.0,0.0,200,5421.060038
30.868174,0.0,0.035,200,5512.167387
21.764517,0.0,0.01,200,5599.072216
20.678529,0.0,0.015,200,5685.489339
32.46504,0.005,0.05,200,5771.381631
-35.810061,0.0,0.0,200,5857.758906
30.72191,0.005,0.02,200,5943.653223
-40.180168,0.0,0.0,200,6030.702707
-40.058929,0.0,0.0,200,6117.820647
29.808944,0.005,0.06,200,6204.48316
39.973696,0.03,0.075,200,6291.583641
31.816314,0.005,0.06,200,6379.87864
-21.509891,0.0,0.0,200,6466.159714
26.112829,0.0,0.015,200,6552.870059
-12.341693,0.0,0.0,200,6640.852554
-14.49931,0.0,0.0,200,6726.982672
32.84323,0.005,0.005,200,6812.878639
38.503538,0.025,0.085,200,6898.278775
-4.911713,0.0,0.0,200,6983.861098
-26.708632,0.0,0.0,200,7070.753333
40.670571,0.015,0.055,200,7156.480027
-17.600191,0.0,0.0,200,7245.253824
-25.622986,0.0,0.0,200,7331.098873
27.232701,0.0,0.015,200,7417.464188
31.891475,0.005,0.04,200,7502.783303
38.420644,0.015,0.045,200,7590.059652
-42.018343,0.0,0.0,200,7676.906769
38.16063,0.005,0.04,200,7763.960441
25.193908,0.0,0.035,200,7851.590111
41.830249,0.015,0.085,200,7937.756409
41.10905,0.005,0.06,200,8024.084902
29.733831,0.0,0.035,200,8109.482795
32.504327,0.005,0.015,200,8200.276702
43.525918,0.005,0.07,200,8285.466755
-43.213947,0.0,0.0,200,8372.671651
36.951487,0.005,0.025,200,8458.191484
34.475769,0.035,0.07,200,8543.561318
25.98547,0.005,0.025,200,8631.758281
-40.314679,0.0,0.0,200,8718.893986
33.547642,0.0,0.04,200,8804.786599
56.873874,0.015,0.145,200,8889.665867
32.391719,0.0,0.05,200,8975.854129
31.644593,0.005,0.035,200,9064.281019
-23.757734,0.0,0.0,200,9151.179829
60.641216,0.03,0.165,200,9237.281557
-16.72143,0.0,0.0,200,9322.753843
47.762321,0.04,0.125,200,9408.459438
25.618697,0.0,0.005,200,9494.299256
-13.590432,0.0,0.0,200,9578.762282
-35.068249,0.0,0.0,200,9665.459809
-42.197027,0.0,0.0,200,9750.378526
36.953311,0.005,0.02,200,9835.576755
49.540824,0.02,0.115,200,9924.076872
31.032125,0.0,0.015,200,10010.878615
41.356982,0.005,0.045,200,10094.887207
35.27227,0.0,0.015,200,10182.478427
26.176631,0.0,0.0,200,10268.281522
38.906197,0.0,0.06,200,10353.154652
-20.579131,0.0,0.0,200,10439.553264
30.225459,0.0,0.03,200,10525.095095
29.838237,0.0,0.0,200,10612.268436
41.144553,0.0,0.06,200,10697.065737
28.972036,0.0,0.0,200,10788.157937
30.976962,0.005,0.025,200,10874.082742
-42.742609,0.0,0.0,200,10960.768521
46.937057,0.025,0.095,200,11047.677719
39.485862,0.005,0.055,200,11134.461221
32.95812,0.0,0.015,200,11220.48149
-32.524472,0.0,0.0,200,11306.058331
-36.634895,0.0,0.0,200,11391.080483
-11.845,0.0,0.0,200,11475.875834
34.702017,0.0,0.0,200,11561.257973
32.365253,0.0,0.0,200,11646.653206
26.73016,0.0,0.0,200,11735.175013
33.349878,0.0,0.005,200,11821.385752
48.156222,0.035,0.11,200,11907.666731
43.034634,0.005,0.055,200,11994.081382
36.425095,0.0,0.03,200,12081.354751
46.504763,0.02,0.085,200,12168.966084
-32.502795,0.0,0.0,200,12254.20036
-14.111726,0.0,0.0,200,12341.269162
39.235942,0.03,0.035,200,12426.790926
38.421216,0.005,0.03,200,12513.579814
34.067048,0.015,0.025,200,12602.677732
46.214247,0.02,0.07,200,12688.167734
30.988887,0.005,0.015,200,12774.782476
47.07715,0.025,0.07,200,12859.674265
45.444659,0.01,0.025,200,12945.083252
52.411335,0.0,0.0,200,13031.203026
41.092846,0.01,0.055,200,13116.857182
-11.11079,0.0,0.0,200,13202.686734
37.14309,0.005,0.01,200,13288.053608
31.370614,0.015,0.02,200,13374.951694
35.380979,0.02,0.025,200,13463.894881
45.267727,0.005,0.05,200,13550.560525
27.940746,0.0,0.0,200,13634.75409
35.262083,0.0,0.005,200,13720.669911
48.948029,0.02,0.06,200,13806.66914
-8.874229,0.0,0.0,200,13892.854943
43.891019,0.015,0.015,200,13979.570388
56.171933,0.02,0.02,200,14066.079327
2.86024,0.0,0.0,200,14152.800138
-36.745108,0.0,0.0,200,14236.888698
-26.157242,0.0,0.0,200,14327.67013
53.081933,0.01,0.065,200,14413.581476
45.199652,0.01,0.03,200,14501.054822
48.046389,0.01,0.025,200,14586.480152
-25.85837,0.0,0.0,200,14671.980313
35.632406,0.005,0.005,200,14757.498086
53.465203,0.0,0.0,200,14844.010367
38.371191,0.01,0.02,200,14930.472111
35.683618,0.005,0.005,200,15016.256042
43.809943,0.01,0.05,200,15102.667704
-34.135349,0.0,0.0,200,15188.953297
8.627131,0.0,0.0,200,15277.859547
40.039936,0.005,0.015,200,15363.596495
46.212009,0.0,0.06,200,15449.953444
58.329448,0.025,0.135,200,15536.07602
49.208216,0.03,0.05,200,15623.153039
56.972196,0.035,0.13,200,15710.079213
50.050736,0.02,0.03,200,15795.683766
7.916661,0.0,0.0,200,15880.861712
-10.876714,0.0,0.0,200,15966.656537
55.587965,0.03,0.08,200,16052.581388
63.911661,0.05,0.16,200,16140.975247
56.345899,0.05,0.06,200,16228.685773
-6.111892,0.0,0.0,200,16315.250427
49.950555,0.015,0.025,200,16401.265346
-0.975947,0.0,0.0,200,16485.65359
-1.239515,0.0,0.0,200,16571.353071
44.559998,0.005,0.005,200,16657.269605
59.380177,0.035,0.035,200,16743.498177
58.264612,0.05,0.065,200,16829.771538
43.686675,0.0,0.005,200,16915.997559
56.994782,0.015,0.015,200,17006.39913
52.660319,0.005,0.04,200,17092.771921
49.509414,0.04,0.045,200,17178.571286
58.393968,0.055,0.065,200,17264.284696
65.937719,0.08,0.08,200,17349.675736
70.774564,0.095,0.095,200,17435.262839
53.027544,0.025,0.045,200,17520.465707
63.687872,0.03,0.075,200,17606.477895
-7.561903,0.0,0.0,200,17694.071897
71.253411,0.035,0.19,200,17779.875263
-12.288631,0.0,0.0,200,17868.880214
62.713446,0.03,0.045,200,17952.969757
51.898357,0.015,0.015,200,18040.052817
48.241055,0.0,0.005,200,18128.058265
63.152292,0.065,0.16,200,18213.772605
0.097448,0.0,0.0,200,18300.055482
52.329379,0.0,0.005,200,18383.887388
52.587759,0.015,0.02,200,18469.581754
-7.081497,0.0,0.0,200,18554.689316
56.077581,0.0,0.0,200,18638.515472
7.234645,0.0,0.0,200,18724.454636
49.741521,0.01,0.015,200,18812.561132
52.745741,0.025,0.025,200,18899.559485
50.925601,0.02,0.03,200,18983.474797
60.443762,0.03,0.045,200,19067.967303
-2.559355,0.0,0.0,200,19152.883806
59.514617,0.02,0.03,200,19238.582286
61.559846,0.0,0.005,200,19323.369738
60.484125,0.035,0.05,200,19408.786737
53.934503,0.035,0.04,200,19494.7923
20.018267,0.0,0.0,200,19580.098571
74.910007,0.075,0.18,200,19669.086013
63.875785,0.05,0.05,200,19754.971345
69.313083,0.035,0.035,200,19840.050968
74.702073,0.055,0.07,200,19926.552059
60.216839,0.02,0.055,200,20011.469291
66.454239,0.035,0.045,200,20096.49148
69.904191,0.055,0.06,200,20182.770316
60.382271,0.035,0.05,200,20267.754777
74.9353,0.025,0.025,200,20353.800683
57.545105,0.02,0.02,200,20439.506433
7.742105,0.0,0.0,200,20527.684516
69.450988,0.05,0.065,200,20613.692543
2.350215,0.0,0.0,200,20698.298575
52.030482,0.04,0.08,200,20781.872291
59.943701,0.02,0.03,200,20867.579054
19.528156,0.0,0.0,200,20953.770584
62.823599,0.0,0.0,200,21039.066214
75.796768,0.09,0.095,200,21125.270619
63.728932,0.01,0.03,200,21209.276525
69.22817,0.005,0.005,200,21294.385956
68.788786,0.04,0.15,200,21383.452403
75.853537,0.025,0.025,200,21468.711327
6.105968,0.0,0.0,200,21554.090684
23.611781,0.0,0.0,200,21639.879915
5.171281,0.0,0.0,200,21724.101948
61.617733,0.025,0.025,200,21808.580072
62.672698,0.035,0.045,200,21894.790839
54.0095,0.01,0.025,200,21981.491543
73.464627,0.045,0.045,200,22068.58218
69.599341,0.03,0.035,200,22153.184828
63.115171,0.055,0.06,200,22238.988609
75.487225,0.045,0.045,200,22329.481499
73.767012,0.07,0.075,200,22414.859353
65.172316,0.025,0.025,200,22501.684258
62.244796,0.01,0.015,200,22588.282904
68.446707,0.0,0.0,200,22673.689309
66.379919,0.035,0.045,200,22759.968076
74.440394,0.005,0.005,200,22847.894373
72.443953,0.06,0.135,200,22935.252472
77.507725,0.075,0.075,200,23021.45876
69.084165,0.0,0.0,200,23109.397363
22.061146,0.0,0.0,200,23200.853146
63.536449,0.015,0.04,200,23287.861764
66.236795,0.015,0.015,200,23374.856498
66.366664,0.0,0.0,200,23461.788395
84.42573,0.0,0.0,200,23549.786225
64.991223,0.035,0.04,200,23639.559938
9.761991,0.0,0.0,200,23725.890183
78.25543,0.065,0.065,200,23815.853691
82.464974,0.11,0.18,200,23902.775898
63.162966,0.065,0.14,200,23990.881922
76.564736,0.0,0.0,200,24082.098216
13.871176,0.0,0.0,200,24168.112299
74.199201,0.0,0.0,200,24255.990612
76.493525,0.02,0.02,200,24344.686688
96.087488,0.0,0.0,200,24432.272227
85.670715,0.0,0.0,200,24519.151272
85.636379,0.0,0.0,200,24606.664116
56.552899,0.01,0.01,200,24694.575301
9.901103,0.0,0.0,200,24781.855551
70.725573,0.085,0.135,200,24868.068353
74.33877,0.0,0.0,200,24957.188868
85.164613,0.0,0.0,200,25043.458423
65.563779,0.0,0.0,200,25129.586895
92.594814,0.0,0.0,200,25217.32953
20.967489,0.0,0.0,200,25304.213727
94.163538,0.0,0.0,200,25390.487347
74.797173,0.0,0.0,200,25476.555279
90.244756,0.0,0.0,200,25563.399728
97.388145,0.0,0.0,200,25648.479507
90.631246,0.0,0.0,200,25734.874524
89.134062,0.0,0.0,200,25824.975559
86.055357,0.005,0.005,200,25911.86795
90.244572,0.0,0.0,200,25995.669428
22.80096,0.0,0.0,200,26081.279799
27.618617,0.0,0.0,200,26168.156333
82.780025,0.005,0.005,200,26255.065342
100.55435,0.0,0.0,200,26339.766896
27.796304,0.0,0.0,200,26425.389396
98.021206,0.0,0.0,200,26511.460189
80.428207,0.08,0.1,200,26597.679733
69.264981,0.055,0.06,200,26683.580513
95.440646,0.0,0.0,200,26772.56571
100.633983,0.0,0.0,200,26858.384006
94.194242,0.0,0.0,200,26942.489911
94.787423,0.0,0.0,200,27027.182391
43.066009,0.0,0.0,200,27114.396837
30.905353,0.0,0.0,200,27198.060836
91.240024,0.0,0.0,200,27284.45209
95.006752,0.0,0.0,200,27368.98133
76.269169,0.0,0.0,200,27454.956604
84.822224,0.0,0.0,200,27540.956071
97.98091,0.0,0.0,200,27630.158248
98.447568,0.0,0.0,200,27714.364492
36.574377,0.0,0.0,200,27800.074106
94.043009,0.0,0.0,200,27885.053322
33.089447,0.0,0.0,200,27969.997187
97.470722,0.0,0.0,200,28055.169537
97.510662,0.0,0.0,200,28138.384099
92.395766,0.0,0.0,200,28223.206583
93.436912,0.0,0.0,200,28307.475793
36.007947,0.0,0.0,200,28392.875294
27.171653,0.0,0.0,200,28481.201175
95.976037,0.0,0.0,200,28565.665411
92.946022,0.0,0.0,200,28649.877807
92.817937,0.0,0.0,200,28736.266309
91.964062,0.0,0.0,200,28820.284448
40.33039,0.0,0.0,200,28906.353854
85.704169,0.035,0.035,200,28991.480564
98.9644,0.0,0.0,200,29079.073481
71.586533,0.0,0.0,200,29165.273788
79.703158,0.06,0.08,200,29250.856307
94.898727,0.0,0.0,200,29338.266274
78.828148,0.03,0.035,200,29422.087389
100.510438,0.0,0.0,200,29507.182155
97.791654,0.0,0.0,200,29591.977736
30.042616,0.0,0.0,200,29678.210697
95.303077,0.0,0.0,200,29763.866885
80.455396,0.045,0.05,200,29848.151861
94.24058,0.0,0.0,200,29933.873497
102.268937,0.0,0.0,200,30018.476153
100.143084,0.0,0.0,200,30102.582668
81.74342,0.01,0.015,200,30186.974107
98.806823,0.0,0.0,200,30274.776299
96.047181,0.0,0.0,200,30359.39414
33.369176,0.0,0.0,200,30443.203954
100.997872,0.0,0.0,200,30527.766312
95.444883,0.0,0.0,200,30611.292299
98.602198,0.0,0.0,200,30695.077906
98.645126,0.0,0.0,200,30781.287362
98.611615,0.0,0.0,200,30865.768775
96.413001,0.0,0.0,200,30950.953237
77.734883,0.01,0.025,200,31036.269963
36.319969,0.0,0.0,200,31125.288117
94.646232,0.0,0.0,200,31208.774369
96.385136,0.0,0.0,200,31294.783455
93.939142,0.0,0.0,200,31380.075331
99.435745,0.0,0.0,200,31464.589737
95.784109,0.0,0.0,200,31548.353885
100.320931,0.0,0.0,200,31631.059728
99.328116,0.0,0.0,200,31715.775588
39.53737,0.0,0.0,200,31801.285092
40.346523,0.0,0.0,200,31887.284929
91.135742,0.055,0.1,200,31976.190863
82.003133,0.0,0.0,200,32059.483298
98.675888,0.0,0.0,200,32144.579455
95.561528,0.0,0.0,200,32229.286271
99.462618,0.0,0.0,200,32313.468414
94.834758,0.0,0.0,200,32397.112642
96.370555,0.0,0.0,200,32481.985864
98.423092,0.0,0.0,200,32565.376407
92.800889,0.0,0.0,200,32651.10195
97.481206,0.0,0.0,200,32736.278938
100.223512,0.0,0.0,200,32823.179048
94.707592,0.0,0.0,200,32908.463911
95.06264,0.0,0.0,200,32993.153055
96.470567,0.0,0.0,200,33077.174422
100.876452,0.0,0.0,200,33163.664948
96.032414,0.0,0.0,200,33250.470342
100.046118,0.0,0.0,200,33336.172386
38.533673,0.0,0.0,200,33421.884109
76.142688,0.005,0.005,200,33505.883647
99.571282,0.0,0.0,200,33591.481296
98.174562,0.0,0.0,200,33677.380105
95.182075,0.0,0.0,200,33766.00865
97.648396,0.0,0.0,200,33850.575058
98.181306,0.0,0.0,200,33934.372243
101.283775,0.0,0.0,200,34019.974324
98.479282,0.0,0.0,200,34104.578537
93.52328,0.0,0.0,200,34190.11833
94.251841,0.0,0.0,200,34275.952327
101.188518,0.0,0.0,200,34362.47756
97.59416,0.0,0.0,200,34449.286747
96.610728,0.0,0.0,200,34533.775639
101.39036,0.0,0.0,200,34621.055699
93.526394,0.0,0.0,200,34707.184189
100.672665,0.0,0.0,200,34791.568483
96.848414,0.0,0.0,200,34876.575748
94.871301,0.0,0.0,200,34962.186032
93.282031,0.0,0.0,200,35049.586226
37.792866,0.0,0.0,200,35134.898589
96.356537,0.0,0.0,200,35219.603051
103.677353,0.0,0.0,200,35305.580506
98.683356,0.0,0.0,200,35391.156239
100.174245,0.0,0.0,200,35481.357137
91.686634,0.0,0.0,200,35570.194889
