# {"t_start": 1755727297.0589037, "env_id": "graff-v0"} 
r,obj_lift,obj_grab,l,t
-7.70696,0.0,0.0,200,121.279947
-7.866618,0.0,0.0,200,223.087447
27.923466,0.01,0.015,200,320.411386
20.733393,0.0,0.005,200,417.480295
-12.401019,0.0,0.0,200,513.997119
13.861555,0.0,0.0,200,606.698986
14.254299,0.0,0.0,200,699.180058
4.03144,0.0,0.0,200,789.979603
19.762606,0.01,0.01,200,879.903208
18.527722,0.005,0.005,200,969.894139
19.756649,0.02,0.02,200,1062.579823
37.443285,0.06,0.065,200,1152.010123
-7.001293,0.0,0.0,200,1243.509586
11.558169,0.0,0.0,200,1330.297615
38.755292,0.02,0.07,200,1418.580177
-0.48969,0.0,0.0,200,1507.28771
23.452519,0.0,0.01,200,1596.683108
7.689071,0.0,0.0,200,1684.686595
12.427966,0.0,0.0,200,1772.002051
-28.581893,0.0,0.0,200,1860.018268
13.615284,0.0,0.0,200,1951.696672
-78.730843,0.0,0.0,192,2033.927929
-53.479672,0.0,0.0,200,2118.528527
24.388076,0.0,0.02,200,2204.808123
-36.509728,0.0,0.0,176,2281.714874
37.311865,0.035,0.065,200,2369.480623
22.570612,0.0,0.01,200,2457.794204
-49.402091,0.0,0.0,188,2541.988167
-58.404655,0.0,0.0,162,2613.725476
21.458531,0.0,0.015,200,2700.292613
30.765653,0.025,0.045,200,2786.219206
20.941293,0.0,0.015,200,2875.802087
25.7991,0.015,0.03,200,2962.109303
-68.670305,0.0,0.0,200,3048.395775
28.787548,0.01,0.045,200,3134.613852
14.115529,0.0,0.0,200,3220.452747
-73.468507,0.0,0.0,200,3306.296659
-71.483007,0.0,0.0,200,3392.203648
24.366944,0.0,0.02,200,3479.832643
27.3827,0.015,0.05,200,3565.705587
27.607337,0.005,0.045,200,3651.908067
-53.41525,0.0,0.0,200,3741.247619
30.633447,0.01,0.05,200,3827.728859
34.570222,0.035,0.07,200,3915.413925
20.13606,0.0,0.0,200,4002.817022
-30.666591,0.0,0.0,200,4091.096262
29.764304,0.005,0.07,200,4176.91695
27.435648,0.0,0.005,200,4263.095359
32.030847,0.01,0.045,200,4348.995926
32.964887,0.0,0.025,200,4435.477534
28.247016,0.01,0.035,200,4522.081242
24.587579,0.0,0.0,200,4611.703949
36.490386,0.0,0.06,200,4698.714792
26.151348,0.005,0.025,200,4784.479551
27.440713,0.0,0.02,200,4868.885043
25.762085,0.0,0.02,200,4954.430473
24.439873,0.0,0.0,200,5041.305664
27.668662,0.0,0.0,200,5127.508574
35.587369,0.01,0.055,200,5213.988237
30.373711,0.01,0.045,200,5299.50943
35.35156,0.005,0.05,200,5385.985282
