# {"t_start": 1755727297.33451, "env_id": "graff-v0"} 
r,obj_lift,obj_grab,l,t
25.71724,0.0,0.0,200,120.807077
17.757898,0.01,0.01,200,222.82531
4.029255,0.0,0.0,200,320.204898
-16.171895,0.0,0.0,200,417.136435
17.984202,0.0,0.0,200,513.744777
-4.997708,0.0,0.0,200,606.518243
-7.342242,0.0,0.0,200,699.005023
12.104031,0.005,0.005,200,789.636517
17.736563,0.01,0.01,200,879.523431
23.765126,0.01,0.01,200,969.907021
-5.227784,0.0,0.0,200,1062.42314
16.483717,0.0,0.02,200,1151.711559
22.109009,0.0,0.015,200,1243.245171
42.161961,0.055,0.105,200,1330.017819
1.216326,0.0,0.0,200,1418.313288
4.632533,0.0,0.0,200,1507.002069
10.523293,0.0,0.0,200,1596.327605
12.282235,0.0,0.0,200,1684.41614
-13.544916,0.0,0.0,200,1771.929135
-16.051145,0.0,0.0,200,1859.804835
12.000319,0.01,0.015,200,1951.406343
-32.04319,0.0,0.0,200,2036.827554
-63.926702,0.0,0.0,181,2114.056084
-60.63187,0.0,0.0,190,2195.436551
34.543789,0.01,0.055,200,2282.922372
-32.229987,0.0,0.0,171,2357.257244
30.155713,0.0,0.03,200,2445.207283
-41.456844,0.0,0.0,171,2522.227659
-58.43082,0.0,0.0,197,2609.843965
-43.534259,0.0,0.0,200,2696.130738
-43.767445,0.0,0.0,136,2754.848382
-61.654141,0.0,0.0,200,2844.330694
30.561184,0.005,0.025,200,2930.5317
23.679994,0.005,0.025,200,3017.826093
11.666283,0.0,0.0,200,3102.940776
-62.273541,0.0,0.0,200,3190.334406
25.552643,0.0,0.025,200,3275.02922
24.646188,0.005,0.025,200,3360.621134
-64.055717,0.0,0.0,200,3447.923059
30.522064,0.005,0.045,200,3534.003716
29.119188,0.01,0.045,200,3621.023484
29.99124,0.005,0.015,200,3709.804321
25.212144,0.0,0.02,200,3796.530634
29.852351,0.0,0.04,200,3883.619066
48.775526,0.025,0.115,200,3971.629174
33.963648,0.02,0.07,200,4059.434294
29.839178,0.005,0.04,200,4145.835145
21.746567,0.005,0.01,200,4231.936246
25.96589,0.005,0.03,200,4317.918318
36.214308,0.005,0.05,200,4404.029591
28.328431,0.005,0.025,200,4490.031273
-31.438739,0.0,0.0,200,4580.701697
-5.577815,0.0,0.0,200,4666.453383
35.6548,0.01,0.035,200,4753.518984
34.266795,0.005,0.035,200,4838.223117
37.971883,0.01,0.01,200,4922.45032
23.447091,0.0,0.015,200,5009.409232
28.939825,0.015,0.045,200,5096.025048
33.789383,0.005,0.03,200,5182.618125
-25.887705,0.0,0.0,200,5268.432185
28.172842,0.005,0.035,200,5354.633839
-34.91346,0.0,0.0,200,5441.635556
-29.947988,0.0,0.0,200,5531.907579
-51.785259,0.0,0.0,200,5619.139364
26.755839,0.0,0.01,200,5705.231884
29.24934,0.01,0.04,200,5791.019731
31.571523,0.005,0.03,200,5877.623655
33.858147,0.02,0.05,200,5963.635116
32.42596,0.01,0.025,200,6051.200128
41.721862,0.03,0.1,200,6138.304532
31.487974,0.01,0.035,200,6225.440999
31.29445,0.01,0.025,200,6311.304502
-26.452134,0.0,0.0,200,6399.110631
27.83896,0.0,0.045,200,6486.238584
37.439063,0.005,0.055,200,6573.010891
35.145102,0.025,0.04,200,6660.104257
-13.505987,0.0,0.0,200,6747.009363
30.768195,0.0,0.025,200,6832.051274
26.837768,0.0,0.005,200,6917.911914
32.633637,0.005,0.03,200,7003.199769
35.065394,0.01,0.055,200,7090.805861
