# {"t_start": 1755905233.9369755, "env_id": "graff-v0"} 
r,obj_lift,obj_grab,l,t
71.450457,0.0,0.0,200,64.743844
55.655801,0.01,0.01,200,120.523529
71.367428,0.0,0.01,200,176.902155
41.025364,0.0,0.0,200,231.12296
30.406957,0.0,0.0,200,286.058196
39.124605,0.0,0.0,200,369.5208
28.261678,0.0,0.0,200,449.955818
59.310345,0.0,0.0,200,532.300949
64.716132,0.0,0.0,200,613.437612
58.483704,0.0,0.0,200,694.423056
69.652586,0.0,0.0,200,773.135906
131.364833,0.0,0.0,200,852.342197
123.630933,0.0,0.0,200,928.83843
140.493741,0.0,0.0,200,1004.121579
60.744578,0.0,0.0,200,1079.523318
76.013584,0.0,0.0,200,1155.327195
78.131571,0.0,0.0,200,1229.722968
81.512523,0.0,0.0,200,1305.936047
74.92425,0.0,0.0,200,1380.650454
38.814205,0.0,0.0,200,1455.029546
34.503133,0.0,0.0,193,1531.155975
30.040633,0.0,0.0,99,1568.572373
175.101697,0.0,0.0,200,1645.044459
30.53286,0.0,0.0,105,1683.890294
76.176007,0.0,0.0,200,1761.201298
57.048484,0.0,0.0,200,1836.953556
59.482842,0.0,0.0,200,1912.164238
55.533436,0.0,0.0,200,1987.049886
176.154453,0.0,0.0,200,2065.165077
42.977291,0.0,0.0,200,2140.446276
20.757031,0.0,0.0,200,2218.467391
28.911807,0.0,0.0,200,2295.550694
20.979098,0.0,0.0,200,2370.956921
24.860054,0.0,0.0,200,2446.715838
56.113216,0.0,0.0,200,2523.457866
58.107249,0.0,0.0,200,2599.849333
170.215576,0.0,0.0,200,2676.702003
172.413416,0.0,0.0,200,2752.233827
118.582858,0.0,0.0,200,2822.730603
70.21916,0.0,0.0,200,2893.112605
64.865445,0.0,0.0,200,2963.35694
199.261499,0.0,0.0,200,3035.501256
173.559242,0.0,0.0,200,3106.769081
197.593681,0.0,0.0,200,3178.300778
76.006451,0.0,0.0,161,3240.07154
52.785355,0.0,0.0,185,3308.057105
66.007095,0.0,0.0,165,3367.179522
96.83211,0.0,0.0,200,3439.153229
77.544286,0.0,0.0,200,3510.90118
198.051118,0.0,0.0,200,3581.027592
191.359291,0.0,0.0,200,3652.656991
200.269267,0.0,0.0,200,3722.826713
47.205678,0.0,0.0,200,3796.675211
198.886599,0.0,0.0,200,3867.801571
188.446748,0.0,0.0,200,3938.370267
175.326539,0.0,0.0,200,4012.922036
37.166162,0.0,0.0,200,4085.847755
32.611273,0.0,0.0,200,4157.14708
166.433566,0.0,0.0,200,4233.631457
30.526648,0.0,0.0,200,4303.851834
163.023913,0.0,0.0,200,4378.814639
177.988418,0.0,0.0,200,4449.150363
176.903503,0.0,0.0,200,4519.442775
172.159658,0.0,0.0,200,4591.644067
40.397179,0.0,0.0,200,4663.947115
155.042055,0.0,0.0,200,4734.140131
176.718986,0.0,0.0,200,4805.444278
181.210501,0.0,0.0,200,4876.112077
167.010059,0.0,0.0,200,4948.01232
163.70778,0.0,0.0,200,5021.050531
162.439935,0.0,0.0,200,5095.108435
164.39001,0.0,0.0,200,5166.454283
153.922393,0.0,0.0,200,5237.141821
197.328041,0.0,0.0,200,5306.732301
200.248838,0.0,0.0,200,5377.228426
201.635369,0.0,0.0,200,5449.057881
198.441964,0.0,0.0,200,5511.403043
203.010344,0.0,0.0,200,5558.033189
175.932835,0.0,0.0,200,5611.949299
180.893243,0.0,0.0,200,5676.845035
198.041977,0.0,0.0,200,5724.752612
164.590307,0.0,0.0,200,5773.951986
204.092036,0.0,0.0,200,5823.232775
203.362158,0.0,0.0,200,5888.617358
141.95732,0.0,0.0,200,5942.938528
130.77272,0.0,0.0,200,6000.799933
129.238708,0.0,0.0,200,6053.303957
176.853447,0.0,0.0,200,6114.668854
143.174062,0.0,0.0,200,6185.060203
193.940475,0.0,0.0,200,6232.566132
198.952245,0.0,0.0,200,6280.353768
136.09665,0.0,0.0,200,6328.504923
191.38954,0.0,0.0,200,6379.164301
134.51093,0.0,0.0,200,6432.636374
158.527798,0.0,0.0,200,6490.846077
185.508164,0.0,0.0,200,6546.514915
184.458777,0.0,0.0,200,6612.761763
184.119429,0.0,0.0,200,6678.816045
