# {"t_start": 1755905234.2610002, "env_id": "graff-v0"} 
r,obj_lift,obj_grab,l,t
54.579028,0.0,0.0,200,64.413293
45.069839,0.0,0.0,200,120.226047
39.954067,0.0,0.0,200,176.546518
33.528623,0.0,0.0,200,230.798043
43.84113,0.0,0.0,200,285.777826
51.759209,0.0,0.0,200,369.178482
43.354177,0.0,0.0,200,449.632174
43.292811,0.0,0.0,200,531.993001
62.630615,0.0,0.0,200,613.112531
70.520156,0.0,0.0,200,694.189232
72.759541,0.0,0.0,200,772.819361
128.659465,0.0,0.0,200,852.015881
131.57671,0.0,0.0,200,928.510519
143.779506,0.0,0.0,200,1003.60659
52.157779,0.0,0.0,200,1079.188717
128.350761,0.0,0.0,200,1155.004784
68.516213,0.0,0.0,200,1229.617572
154.194584,0.0,0.0,200,1305.623495
71.862916,0.0,0.0,200,1380.323828
164.114793,0.0,0.0,200,1454.740193
171.656984,0.0,0.0,200,1533.347088
175.223723,0.0,0.0,200,1609.720962
167.128709,0.0,0.0,200,1685.444741
177.380179,0.0,0.0,200,1762.044729
79.527642,0.0,0.0,200,1837.802745
92.078818,0.0,0.0,200,1913.275791
172.623526,0.0,0.0,200,1987.918293
63.892687,0.0,0.0,200,2065.938523
47.592906,0.0,0.0,200,2142.338013
167.644706,0.0,0.0,200,2219.285482
180.892609,0.0,0.0,200,2296.420403
171.347135,0.0,0.0,200,2371.725625
178.506792,0.0,0.0,200,2447.81994
45.340077,0.0,0.0,200,2524.383432
177.391108,0.0,0.0,200,2600.70001
182.070925,0.0,0.0,200,2677.576475
177.521303,0.0,0.0,200,2753.056235
113.816868,0.0,0.0,200,2823.528479
191.690811,0.0,0.0,200,2893.796186
188.365486,0.0,0.0,200,2964.207663
172.188318,0.0,0.0,200,3036.222089
200.290747,0.0,0.0,200,3107.538577
201.71292,0.0,0.0,200,3179.284969
187.907966,0.0,0.0,200,3255.922094
196.698176,0.0,0.0,200,3329.1295
183.614336,0.0,0.0,200,3398.544295
195.423566,0.0,0.0,200,3471.08416
182.652394,0.0,0.0,200,3542.734617
82.152331,0.0,0.0,200,3614.199639
194.310763,0.0,0.0,200,3685.926655
55.627032,0.0,0.0,200,3756.052192
197.880148,0.0,0.0,200,3829.804014
196.710898,0.0,0.0,200,3899.814278
192.702343,0.0,0.0,200,3973.923266
185.668726,0.0,0.0,200,4046.323358
197.615078,0.0,0.0,200,4118.577429
39.867804,0.0,0.0,200,4191.139548
169.70113,0.0,0.0,200,4266.512218
151.174002,0.0,0.0,200,4337.077224
161.581427,0.0,0.0,200,4411.178487
145.526626,0.0,0.0,200,4482.236863
179.240341,0.0,0.0,200,4551.884251
183.182449,0.0,0.0,200,4624.59963
193.190331,0.0,0.0,200,4695.416884
188.486227,0.0,0.0,200,4765.790198
169.966141,0.0,0.0,200,4838.027452
172.360049,0.0,0.0,200,4908.928226
162.329804,0.0,0.0,200,4979.800466
34.080604,0.0,0.0,200,5055.818517
174.189858,0.0,0.0,200,5127.129222
169.861828,0.0,0.0,200,5198.490062
165.622899,0.0,0.0,200,5269.820159
195.258917,0.0,0.0,200,5339.018436
51.498025,0.0,0.0,200,5410.120193
204.793171,0.0,0.0,200,5479.902044
199.442847,0.0,0.0,200,5532.723285
59.770799,0.0,0.0,200,5580.326388
198.588942,0.0,0.0,200,5645.97897
188.906527,0.0,0.0,200,5698.527836
186.534297,0.0,0.0,200,5747.236491
202.754215,0.0,0.0,200,5795.920312
191.660742,0.0,0.0,200,5849.912076
175.010596,0.0,0.0,200,5916.817786
174.571784,0.0,0.0,200,5966.433046
193.889701,0.0,0.0,200,6022.689399
176.592028,0.0,0.0,200,6085.143293
191.345217,0.0,0.0,200,6146.097543
173.647953,0.0,0.0,200,6206.707092
137.915404,0.0,0.0,200,6254.200753
185.912226,0.0,0.0,200,6301.921008
199.656623,0.0,0.0,200,6352.009885
200.789463,0.0,0.0,200,6401.83829
178.352592,0.0,0.0,200,6455.408544
153.102533,0.0,0.0,200,6517.323236
191.910809,0.0,0.0,200,6579.526815
204.954378,0.0,0.0,200,6638.294679
196.416607,0.0,0.0,200,6707.511847
184.529161,0.0,0.0,200,6769.425259
182.773912,0.0,0.0,200,6825.435077
165.026606,0.0,0.0,200,6883.224443
198.23721,0.0,0.0,200,6930.232991
157.335106,0.0,0.0,200,6989.917996
193.363025,0.0,0.0,200,7057.310032
160.727075,0.0,0.0,200,7116.938058
183.983656,0.0,0.0,200,7181.989649
162.850536,0.0,0.0,200,7229.310007
189.167559,0.0,0.0,200,7284.531354
188.417373,0.0,0.0,200,7343.420115
134.629647,0.0,0.0,200,7392.033799
180.250499,0.0,0.0,200,7439.52709
197.84998,0.0,0.0,200,7506.876324
183.129488,0.0,0.0,200,7577.011238
210.321513,0.0,0.0,200,7648.032973
213.756377,0.0,0.0,200,7718.630269
199.901935,0.0,0.0,200,7771.156222
198.390234,0.0,0.0,200,7818.61635
193.989039,0.0,0.0,200,7880.025177
214.63784,0.0,0.0,200,7939.528782
154.192067,0.0,0.0,200,8003.940114
176.331208,0.0,0.0,200,8051.287413
175.778694,0.0,0.0,200,8099.674987
218.223345,0.0,0.0,200,8147.52715
212.494461,0.0,0.0,200,8194.0091
213.332974,0.0,0.0,200,8240.977805
202.676784,0.0,0.0,200,8299.724231
218.652782,0.0,0.0,200,8347.727608
208.80787,0.0,0.0,200,8409.424677
217.816629,0.0,0.0,200,8473.42833
198.225895,0.0,0.0,200,8526.727819
190.610439,0.0,0.0,200,8590.439527
220.645359,0.0,0.0,200,8639.493324
223.076201,0.0,0.0,200,8688.521438
207.23445,0.0,0.0,200,8754.526738
179.525576,0.0,0.0,200,8802.913473
213.537404,0.0,0.0,200,8850.233367
215.205419,0.0,0.0,200,8914.595929
219.712578,0.0,0.0,200,8971.993337
213.209236,0.0,0.0,200,9026.893106
206.63361,0.0,0.0,200,9075.808532
223.127779,0.0,0.0,200,9137.104363
196.176381,0.0,0.0,200,9195.537234
215.551113,0.0,0.0,200,9246.977453
201.697792,0.0,0.0,200,9294.513365
224.191837,0.0,0.0,200,9353.41812
201.153799,0.0,0.0,200,9422.125425
199.838621,0.0,0.0,200,9478.378675
223.823266,0.0,0.0,200,9525.126088
221.58989,0.0,0.0,200,9572.028115
215.635755,0.0,0.0,200,9633.008116
219.384262,0.0,0.0,200,9703.277992
219.29047,0.0,0.0,200,9776.487061
202.722915,0.0,0.0,200,9850.936226
197.245415,0.0,0.0,200,9924.224831
208.475093,0.0,0.0,200,9993.612129
216.71142,0.0,0.0,200,10065.08284
191.165066,0.0,0.0,200,10136.104304
215.728563,0.0,0.0,200,10206.015307
202.02246,0.0,0.0,200,10278.505935
201.989895,0.0,0.0,200,10350.119249
191.97516,0.0,0.0,200,10422.399534
182.724456,0.0,0.0,200,10494.500352
204.707635,0.0,0.0,200,10565.682477
215.214734,0.0,0.0,200,10636.715095
204.680248,0.0,0.0,200,10712.517851
191.802759,0.0,0.0,200,10787.777455
185.125773,0.0,0.0,200,10863.976403
204.534293,0.0,0.0,200,10938.728343
188.294224,0.0,0.0,200,11002.613579
208.343945,0.0,0.0,200,11053.149286
208.611695,0.0,0.0,200,11104.332206
199.490082,0.0,0.0,200,11166.412918
219.24669,0.0,0.0,200,11216.927388
204.973779,0.0,0.0,200,11280.048095
216.354972,0.0,0.0,200,11341.977314
195.32432,0.0,0.0,200,11408.943766
186.183562,0.0,0.0,200,11459.840268
199.80855,0.0,0.0,200,11520.08867
222.045326,0.0,0.0,200,11580.677042
193.770971,0.0,0.0,200,11634.422257
201.641665,0.0,0.0,200,11685.934678
188.156776,0.0,0.0,200,11742.930785
196.163976,0.0,0.0,200,11801.142982
221.849726,0.0,0.0,200,11857.515974
209.712575,0.0,0.0,200,11916.891873
218.689304,0.0,0.0,200,11981.914699
210.056051,0.0,0.0,200,12052.809053
205.093298,0.0,0.0,200,12103.825877
213.743023,0.0,0.0,200,12158.992492
222.24062,0.0,0.0,200,12230.682516
203.975636,0.0,0.0,200,12280.219615
214.720404,0.0,0.0,200,12330.2078
190.933716,0.0,0.0,200,12391.62359
200.858049,0.0,0.0,200,12449.289218
205.46636,0.0,0.0,200,12505.115583
212.358647,0.0,0.0,200,12570.013141
221.468857,0.0,0.0,200,12639.516609
206.198437,0.0,0.0,200,12700.406842
200.487455,0.0,0.0,200,12751.61957
214.804597,0.0,0.0,200,12803.737097
208.234449,0.0,0.0,200,12868.778124
199.631977,0.0,0.0,200,12934.028269
212.895311,0.0,0.0,200,12987.924605
220.102769,0.0,0.0,200,13038.608306
217.676024,0.0,0.0,200,13087.296236
192.773809,0.0,0.0,200,13137.039059
208.146126,0.0,0.0,200,13184.940847
221.552091,0.0,0.0,200,13237.226199
222.460129,0.0,0.0,200,13292.478416
219.700535,0.0,0.0,200,13356.11035
214.940238,0.0,0.0,200,13417.816202
197.800999,0.0,0.0,200,13472.429368
216.834079,0.0,0.0,200,13526.493055
213.774985,0.0,0.0,200,13577.208537
193.683111,0.0,0.0,200,13630.942176
213.136001,0.0,0.0,200,13688.423122
218.778661,0.0,0.0,200,13744.306346
218.689822,0.0,0.0,200,13803.518702
202.57272,0.0,0.0,200,13873.151399
215.166716,0.0,0.0,200,13921.633169
205.627177,0.0,0.0,200,13969.795223
202.396408,0.0,0.0,200,14023.00924
213.194451,0.0,0.0,200,14079.421338
219.91082,0.0,0.0,200,14138.806345
206.583348,0.0,0.0,200,14206.425326
208.075284,0.0,0.0,200,14263.283449
215.092681,0.0,0.0,200,14324.225322
215.772605,0.0,0.0,200,14373.712475
212.934483,0.0,0.0,200,14422.01205
194.059805,0.0,0.0,200,14481.900251
226.779269,0.0,0.0,200,14530.129719
202.513608,0.0,0.0,200,14578.127995
195.272522,0.0,0.0,200,14632.02178
214.170156,0.0,0.0,200,14679.689363
221.404991,0.0,0.0,200,14727.689492
217.497345,0.0,0.0,200,14778.104956
195.346038,0.0,0.0,200,14849.382054
209.331513,0.0,0.0,200,14923.424906
205.176241,0.0,0.0,200,14995.24072
208.08886,0.0,0.0,200,15064.887673
219.333123,0.0,0.0,200,15136.939277
206.373964,0.0,0.0,200,15209.244522
214.452468,0.0,0.0,200,15280.286233
219.813268,0.0,0.0,200,15352.187395
220.83608,0.0,0.0,200,15425.716343
215.892896,0.0,0.0,200,15498.195251
197.863002,0.0,0.0,200,15573.315649
212.860833,0.0,0.0,200,15648.495986
211.146211,0.0,0.0,200,15724.513523
211.241927,0.0,0.0,200,15798.542505
210.642939,0.0,0.0,200,15872.678893
210.342277,0.0,0.0,200,15946.908373
184.543059,0.0,0.0,200,16022.15568
209.516356,0.0,0.0,200,16097.628145
219.778028,0.0,0.0,200,16171.623013
218.507254,0.0,0.0,200,16247.176691
197.205851,0.0,0.0,200,16321.683579
211.665169,0.0,0.0,200,16397.124136
196.473048,0.0,0.0,200,16471.729803
202.476574,0.0,0.0,200,16547.385584
192.984329,0.0,0.0,200,16622.231663
211.705691,0.0,0.0,200,16696.738321
